comb1,comb2,p,median_diff_combs,p_holm,p_bh,sig_holm,sig_bh
ddbs_RF,rsbs_RF,0.083984375,0.013984546526958151,1.0,0.2099609375,False,False
twise_CART,dbs_RF,0.083984375,-0.06035587409936362,1.0,0.2099609375,False,False
twise_MR,ddbs_RF,0.10546875,-0.06639298433228813,1.0,0.24979440789473684,False,False
sbs_CART,rsbs_kNN,0.10546875,-0.27550973118546396,1.0,0.24979440789473684,False,False
twise_SVR,sbs_kNN,0.10546875,-0.10426661927499906,1.0,0.24979440789473684,False,False
twise_kNN,sbs_MR,0.10546875,0.10030476630546117,1.0,0.24979440789473684,False,False
twise_kNN,ddbs_CART,0.10546875,0.1265561544142158,1.0,0.24979440789473684,False,False
rsbs_CART,rsbs_RF,0.10546875,-0.03439632976550104,1.0,0.24979440789473684,False,False
twise_KRR,twise_RF,0.10546875,0.06816446696960356,1.0,0.24979440789473684,False,False
random_RF,ddbs_RF,0.10546875,-0.021674119881602304,1.0,0.24979440789473684,False,False
random_SVR,twise_kNN,0.10546875,-0.04268671440695776,1.0,0.24979440789473684,False,False
dbs_KRR,dbs_RF,0.10546875,0.04441371812808355,1.0,0.24979440789473684,False,False
random_KRR,twise_SVR,0.10546875,0.061476512447979706,1.0,0.24979440789473684,False,False
twise_CART,twise_kNN,0.10546875,-0.13615525049143212,1.0,0.24979440789473684,False,False
rsbs_KRR,rsbs_RF,0.10546875,0.13160953260032598,1.0,0.24979440789473684,False,False
ddbs_MR,rsbs_SVR,0.10546875,-0.09280503358587534,1.0,0.24979440789473684,False,False
dbs_CART,dbs_kNN,0.130859375,-0.03343183118460591,1.0,0.29234541223404253,False,False
dbs_CART,dbs_KRR,0.130859375,-0.06929576876902754,1.0,0.29234541223404253,False,False
random_KRR,twise_CART,0.130859375,0.036763830469882686,1.0,0.29234541223404253,False,False
random_SVR,twise_RF,0.130859375,0.06371641342168119,1.0,0.29234541223404253,False,False
dbs_RF,rsbs_RF,0.130859375,0.034277462711340065,1.0,0.29234541223404253,False,False
random_kNN,ddbs_RF,0.130859375,0.09800928127981606,1.0,0.29234541223404253,False,False
random_kNN,ddbs_KRR,0.130859375,0.03494990479270965,1.0,0.29234541223404253,False,False
twise_KRR,ddbs_RF,0.130859375,0.08951899352149176,1.0,0.29234541223404253,False,False
twise_CART,ddbs_KRR,0.130859375,-0.03385155541331955,1.0,0.29234541223404253,False,False
sbs_MR,rsbs_kNN,0.130859375,-0.2176407380749817,1.0,0.29234541223404253,False,False
sbs_CART,sbs_kNN,0.130859375,-0.08525652807181011,1.0,0.29234541223404253,False,False
sbs_CART,sbs_SVR,0.130859375,-0.021431863806956525,1.0,0.29234541223404253,False,False
random_KRR,twise_RF,0.130859375,0.02875911272752879,1.0,0.29234541223404253,False,False
random_kNN,sbs_CART,0.130859375,0.2532733578212169,1.0,0.29234541223404253,False,False
random_SVR,sbs_kNN,0.130859375,-0.07909034298899596,1.0,0.29234541223404253,False,False
random_CART,rsbs_CART,0.130859375,-0.02463671810693046,1.0,0.29234541223404253,False,False
twise_kNN,ddbs_RF,0.16015625,0.07519743825235323,1.0,0.3431919642857143,False,False
random_MR,random_RF,0.16015625,-0.01849551621736244,1.0,0.3431919642857143,False,False
random_SVR,ddbs_MR,0.16015625,0.060889859366417706,1.0,0.3431919642857143,False,False
twise_kNN,rsbs_kNN,0.16015625,-0.0350393406902576,1.0,0.3431919642857143,False,False
dbs_RF,ddbs_CART,0.16015625,0.04215294834926482,1.0,0.3431919642857143,False,False
random_KRR,dbs_kNN,0.16015625,-0.0790740063345012,1.0,0.3431919642857143,False,False
sbs_kNN,sbs_MR,0.16015625,0.06949511453407124,1.0,0.3431919642857143,False,False
twise_SVR,ddbs_kNN,0.16015625,-0.0539008417713782,1.0,0.3431919642857143,False,False
sbs_SVR,dbs_RF,0.16015625,0.09323368966548977,1.0,0.3431919642857143,False,False
sbs_SVR,dbs_CART,0.16015625,0.07707839277565465,1.0,0.3431919642857143,False,False
dbs_kNN,dbs_RF,0.16015625,0.10666758935878158,1.0,0.3431919642857143,False,False
sbs_KRR,ddbs_RF,0.16015625,0.15257073510143088,1.0,0.3431919642857143,False,False
twise_KRR,sbs_RF,0.193359375,0.2674317717185044,1.0,0.39295614919354843,False,False
