technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.012582337715115698,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",12000,48000,0.08,Polly,random,2,Prop0.2,1,True
kNN,0.11395190288225765,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",12000,48000,29.05,Polly,random,2,Prop0.2,1,True
KRR,0.01890437537788993,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.01}",12000,48000,54.16,Polly,random,2,Prop0.2,1,True
MR,0.11260167039100011,"{""lasso__regressor__alpha"": 0.001}",12000,48000,6.46,Polly,random,2,Prop0.2,1,True
RF,0.010446659566094672,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",12000,48000,1.17,Polly,random,2,Prop0.2,1,True
SVR,0.0253587428279429,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",12000,48000,25.13,Polly,random,2,Prop0.2,1,True
CART,0.012600577331141054,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",12000,48000,0.08,Polly,random,2,Prop0.2,2,True
kNN,0.1156931251260558,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",12000,48000,30.12,Polly,random,2,Prop0.2,2,True
KRR,0.019194100146464957,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.01}",12000,48000,55.06,Polly,random,2,Prop0.2,2,True
MR,0.11288663664634045,"{""lasso__regressor__alpha"": 0.001}",12000,48000,6.4,Polly,random,2,Prop0.2,2,True
RF,0.010373745495704639,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",12000,48000,1.1,Polly,random,2,Prop0.2,2,True
SVR,0.025614488452266073,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",12000,48000,26.31,Polly,random,2,Prop0.2,2,True
CART,0.012530398417334766,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",12000,48000,0.08,Polly,random,2,Prop0.2,3,True
kNN,0.11180480138435384,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",12000,48000,30.01,Polly,random,2,Prop0.2,3,True
KRR,0.018766964700747384,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.01}",12000,48000,53.9,Polly,random,2,Prop0.2,3,True
MR,0.11151700554953607,"{""lasso__regressor__alpha"": 0.001}",12000,48000,6.35,Polly,random,2,Prop0.2,3,True
RF,0.010400828345166315,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",12000,48000,1.11,Polly,random,2,Prop0.2,3,True
SVR,0.025580931366294465,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",12000,48000,25.94,Polly,random,2,Prop0.2,3,True
CART,0.012551564015107599,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",12000,48000,0.08,Polly,random,2,Prop0.2,4,True
kNN,0.11681756941850656,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",12000,48000,29.27,Polly,random,2,Prop0.2,4,True
KRR,0.019376878317660134,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.01}",12000,48000,55.04,Polly,random,2,Prop0.2,4,True
MR,0.11368852755522983,"{""lasso__regressor__alpha"": 0.001}",12000,48000,6.32,Polly,random,2,Prop0.2,4,True
RF,0.010423157253371994,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",12000,48000,1.13,Polly,random,2,Prop0.2,4,True
SVR,0.02559042895130047,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",12000,48000,25.2,Polly,random,2,Prop0.2,4,True
CART,0.012631122833751682,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",12000,48000,0.07,Polly,random,2,Prop0.2,5,True
kNN,0.11045884672267621,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",12000,48000,28.66,Polly,random,2,Prop0.2,5,True
KRR,0.018963798670314613,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.01}",12000,48000,52.94,Polly,random,2,Prop0.2,5,True
MR,0.11107523162182664,"{""lasso__regressor__alpha"": 0.001}",12000,48000,4.31,Polly,random,2,Prop0.2,5,True
RF,0.01034681796666187,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",12000,48000,1.43,Polly,random,2,Prop0.2,5,True
SVR,0.02516963259101414,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",12000,48000,24.76,Polly,random,2,Prop0.2,5,True
CART,0.012667083400191183,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",12000,48000,0.07,Polly,random,2,Prop0.2,6,True
kNN,0.11487762426058902,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",12000,48000,28.67,Polly,random,2,Prop0.2,6,True
KRR,0.019419207086730613,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.01}",12000,48000,53.18,Polly,random,2,Prop0.2,6,True
MR,0.11310483519243639,"{""lasso__regressor__alpha"": 0.001}",12000,48000,4.3,Polly,random,2,Prop0.2,6,True
RF,0.010362149571794857,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",12000,48000,1.42,Polly,random,2,Prop0.2,6,True
SVR,0.026534567681095158,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",12000,48000,28.31,Polly,random,2,Prop0.2,6,True
CART,0.012520556731588996,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",12000,48000,0.08,Polly,random,2,Prop0.2,7,True
kNN,0.11438988684065521,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",12000,48000,29.87,Polly,random,2,Prop0.2,7,True
KRR,0.019128565910139297,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.01}",12000,48000,53.15,Polly,random,2,Prop0.2,7,True
MR,0.11330236106927323,"{""lasso__regressor__alpha"": 0.001}",12000,48000,4.23,Polly,random,2,Prop0.2,7,True
RF,0.010396269572162912,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",12000,48000,1.11,Polly,random,2,Prop0.2,7,True
SVR,0.026587120048408026,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",12000,48000,28.29,Polly,random,2,Prop0.2,7,True
CART,0.012670256541981537,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",12000,48000,0.08,Polly,random,2,Prop0.2,8,True
kNN,0.11532680086494099,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",12000,48000,29.88,Polly,random,2,Prop0.2,8,True
KRR,0.019169656657655774,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.01}",12000,48000,53.35,Polly,random,2,Prop0.2,8,True
MR,0.11315555689247257,"{""lasso__regressor__alpha"": 0.001}",12000,48000,4.05,Polly,random,2,Prop0.2,8,True
RF,0.010388625005152308,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",12000,48000,1.09,Polly,random,2,Prop0.2,8,True
SVR,0.025884777041934086,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",12000,48000,26.42,Polly,random,2,Prop0.2,8,True
CART,0.012496224296767125,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",12000,48000,0.07,Polly,random,2,Prop0.2,9,True
kNN,0.11899904484593352,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",12000,48000,28.39,Polly,random,2,Prop0.2,9,True
KRR,0.019875290303343535,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.01}",12000,48000,52.36,Polly,random,2,Prop0.2,9,True
MR,0.11363060704626946,"{""lasso__regressor__alpha"": 0.001}",12000,48000,3.53,Polly,random,2,Prop0.2,9,True
RF,0.010397556319525901,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",12000,48000,1.06,Polly,random,2,Prop0.2,9,True
SVR,0.025611226039422008,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",12000,48000,27.35,Polly,random,2,Prop0.2,9,True
CART,0.012572409088749846,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",12000,48000,0.07,Polly,random,2,Prop0.2,10,True
kNN,0.11128534317730483,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",12000,48000,28.71,Polly,random,2,Prop0.2,10,True
