technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.06740942182218525,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",35,1117,0.01,x264,random,2,Prop0.03,1,True
kNN,0.15539142317260898,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",35,1117,0.01,x264,random,2,Prop0.03,1,True
KRR,0.06488745057020086,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",35,1117,0.02,x264,random,2,Prop0.03,1,True
MR,0.03167736394776856,"{""lasso__regressor__alpha"": 0.001}",35,1117,0.02,x264,random,2,Prop0.03,1,True
RF,0.05884283164249947,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",35,1117,0.04,x264,random,2,Prop0.03,1,True
SVR,0.12476970209082461,"{""regressor__tol"": 0.1, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 2.0}",35,1117,0.01,x264,random,2,Prop0.03,1,True
CART,0.0922422928772452,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",35,1117,0.01,x264,random,2,Prop0.03,2,True
kNN,0.15176045540876285,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",35,1117,0.01,x264,random,2,Prop0.03,2,True
KRR,0.05172984404987394,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",35,1117,0.02,x264,random,2,Prop0.03,2,True
MR,0.0561570147068623,"{""lasso__regressor__alpha"": 0.001}",35,1117,0.02,x264,random,2,Prop0.03,2,True
RF,0.0756052176356129,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",35,1117,0.04,x264,random,2,Prop0.03,2,True
SVR,0.10920745685989051,"{""regressor__tol"": 0.1, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 2.0}",35,1117,0.01,x264,random,2,Prop0.03,2,True
CART,0.04401529866658013,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",35,1117,0.0,x264,random,2,Prop0.03,3,True
kNN,0.16231583641264893,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",35,1117,0.01,x264,random,2,Prop0.03,3,True
KRR,0.06218832811905214,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",35,1117,0.01,x264,random,2,Prop0.03,3,True
MR,0.05351799255068207,"{""lasso__regressor__alpha"": 0.001}",35,1117,0.02,x264,random,2,Prop0.03,3,True
RF,0.050364646318631086,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",35,1117,0.03,x264,random,2,Prop0.03,3,True
SVR,0.09896602284798887,"{""regressor__tol"": 0.1, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 2.0}",35,1117,0.01,x264,random,2,Prop0.03,3,True
CART,0.06993795098471514,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",35,1117,0.0,x264,random,2,Prop0.03,4,True
kNN,0.15834944126108896,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",35,1117,0.01,x264,random,2,Prop0.03,4,True
KRR,0.09217072653618939,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",35,1117,0.01,x264,random,2,Prop0.03,4,True
