technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.06486198348210775,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",23,1129,0.0,x264,random,2,Prop0.02,1,True
kNN,0.24486938153418306,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",23,1129,0.0,x264,random,2,Prop0.02,1,True
KRR,0.10502662613562401,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",23,1129,0.01,x264,random,2,Prop0.02,1,True
MR,0.09290794277165931,"{""lasso__regressor__alpha"": 0.01}",23,1129,0.01,x264,random,2,Prop0.02,1,True
RF,0.08677673456908676,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",23,1129,0.04,x264,random,2,Prop0.02,1,True
SVR,0.17745525815645025,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",23,1129,0.01,x264,random,2,Prop0.02,1,True
CART,0.07527156970622155,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",23,1129,0.0,x264,random,2,Prop0.02,2,True
kNN,0.1792625626163963,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",23,1129,0.0,x264,random,2,Prop0.02,2,True
KRR,0.08985212060421674,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",23,1129,0.01,x264,random,2,Prop0.02,2,True
MR,0.06992671192258852,"{""lasso__regressor__alpha"": 0.01}",23,1129,0.01,x264,random,2,Prop0.02,2,True
RF,0.07150104448319526,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",23,1129,0.04,x264,random,2,Prop0.02,2,True
SVR,0.14809463449821933,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",23,1129,0.01,x264,random,2,Prop0.02,2,True
CART,0.08355485965455754,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",23,1129,0.0,x264,random,2,Prop0.02,3,True
kNN,0.17381700311446957,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",23,1129,0.0,x264,random,2,Prop0.02,3,True
