technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.007255472988173832,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",173,979,0.0,x264,random,2,Prop0.15,1,True
kNN,0.08607062111091457,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",173,979,0.01,x264,random,2,Prop0.15,1,True
KRR,0.0070290332448089575,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",173,979,0.02,x264,random,2,Prop0.15,1,True
MR,0.011664045915995609,"{""lasso__regressor__alpha"": 0.001}",173,979,0.01,x264,random,2,Prop0.15,1,True
RF,0.008515951444482705,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",173,979,0.05,x264,random,2,Prop0.15,1,True
SVR,0.04023303235799492,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",173,979,0.01,x264,random,2,Prop0.15,1,True
CART,0.007642424766777311,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",173,979,0.0,x264,random,2,Prop0.15,2,True
kNN,0.07695376796235463,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",173,979,0.01,x264,random,2,Prop0.15,2,True
KRR,0.007031968472406786,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",173,979,0.02,x264,random,2,Prop0.15,2,True
MR,0.012371044546136372,"{""lasso__regressor__alpha"": 0.001}",173,979,0.01,x264,random,2,Prop0.15,2,True
RF,0.008611675109323183,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",173,979,0.05,x264,random,2,Prop0.15,2,True
SVR,0.04425922505881301,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",173,979,0.01,x264,random,2,Prop0.15,2,True
CART,0.005987439494966254,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",173,979,0.0,x264,random,2,Prop0.15,3,True
kNN,0.08862137431082494,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",173,979,0.01,x264,random,2,Prop0.15,3,True
KRR,0.00779560789498285,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",173,979,0.02,x264,random,2,Prop0.15,3,True
MR,0.011175844312103065,"{""lasso__regressor__alpha"": 0.001}",173,979,0.01,x264,random,2,Prop0.15,3,True
RF,0.007727905253449131,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",173,979,0.05,x264,random,2,Prop0.15,3,True
SVR,0.0410438764745815,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",173,979,0.01,x264,random,2,Prop0.15,3,True
