technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.03490853830657142,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",7741,185795,0.11,JavaGC,random,2,Prop0.04,1,True
kNN,0.4481041480408388,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",7741,185795,75.44,JavaGC,random,2,Prop0.04,1,True
KRR,0.06497543504871324,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",7741,185795,57.18,JavaGC,random,2,Prop0.04,1,True
MR,0.17149689484225536,"{""lasso__regressor__alpha"": 0.001}",7741,185795,6.05,JavaGC,random,2,Prop0.04,1,True
RF,0.029050380180770954,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",7741,185795,1.28,JavaGC,random,2,Prop0.04,1,True
SVR,0.13843543497465535,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",7741,185795,55.2,JavaGC,random,2,Prop0.04,1,True
CART,0.03584902020438284,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",7741,185795,0.11,JavaGC,random,2,Prop0.04,2,True
kNN,0.45533724342567383,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",7741,185795,76.81,JavaGC,random,2,Prop0.04,2,True
KRR,0.06616681596077477,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",7741,185795,57.76,JavaGC,random,2,Prop0.04,2,True
MR,0.17764310756907134,"{""lasso__regressor__alpha"": 0.001}",7741,185795,5.65,JavaGC,random,2,Prop0.04,2,True
RF,0.02937241319088125,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",7741,185795,1.27,JavaGC,random,2,Prop0.04,2,True
SVR,0.141087102352349,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",7741,185795,56.44,JavaGC,random,2,Prop0.04,2,True
CART,0.03561012000620237,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",7741,185795,0.09,JavaGC,random,2,Prop0.04,3,True
kNN,0.456042952578448,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",7741,185795,73.75,JavaGC,random,2,Prop0.04,3,True
KRR,0.06646268010749598,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",7741,185795,56.79,JavaGC,random,2,Prop0.04,3,True
MR,0.18013904372512377,"{""lasso__regressor__alpha"": 0.001}",7741,185795,6.55,JavaGC,random,2,Prop0.04,3,True
RF,0.029370057039988132,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",7741,185795,1.25,JavaGC,random,2,Prop0.04,3,True
SVR,0.1422679169338334,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",7741,185795,56.48,JavaGC,random,2,Prop0.04,3,True
CART,0.035605624284603316,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",7741,185795,0.1,JavaGC,random,2,Prop0.04,4,True
kNN,0.4450007615318498,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",7741,185795,75.25,JavaGC,random,2,Prop0.04,4,True
KRR,0.06471405968569212,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",7741,185795,57.52,JavaGC,random,2,Prop0.04,4,True
MR,0.1775179666251527,"{""lasso__regressor__alpha"": 0.001}",7741,185795,6.55,JavaGC,random,2,Prop0.04,4,True
RF,0.029345557799572375,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",7741,185795,1.29,JavaGC,random,2,Prop0.04,4,True
SVR,0.13961212352656838,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",7741,185795,55.28,JavaGC,random,2,Prop0.04,4,True
CART,0.03543028979281191,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",7741,185795,0.09,JavaGC,random,2,Prop0.04,5,True
kNN,0.4603470492058919,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",7741,185795,73.71,JavaGC,random,2,Prop0.04,5,True
KRR,0.06445752757379959,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",7741,185795,56.59,JavaGC,random,2,Prop0.04,5,True
MR,0.1810405885602553,"{""lasso__regressor__alpha"": 0.001}",7741,185795,5.11,JavaGC,random,2,Prop0.04,5,True
RF,0.029444813470715352,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",7741,185795,1.14,JavaGC,random,2,Prop0.04,5,True
SVR,0.14996202679089032,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",7741,185795,57.1,JavaGC,random,2,Prop0.04,5,True
CART,0.03571946203673038,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",7741,185795,0.1,JavaGC,random,2,Prop0.04,6,True
kNN,0.4489833601686847,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",7741,185795,75.38,JavaGC,random,2,Prop0.04,6,True
KRR,0.0662551191384048,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",7741,185795,56.62,JavaGC,random,2,Prop0.04,6,True
MR,0.16973071406231982,"{""lasso__regressor__alpha"": 0.001}",7741,185795,4.82,JavaGC,random,2,Prop0.04,6,True
RF,0.029245142572990268,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",7741,185795,1.24,JavaGC,random,2,Prop0.04,6,True
SVR,0.1436822949849606,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",7741,185795,54.43,JavaGC,random,2,Prop0.04,6,True
CART,0.03595079697257489,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",7741,185795,0.09,JavaGC,random,2,Prop0.04,7,True
kNN,0.4358380140062562,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",7741,185795,69.79,JavaGC,random,2,Prop0.04,7,True
KRR,0.06447036103161437,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",7741,185795,53.86,JavaGC,random,2,Prop0.04,7,True
MR,0.1752706322105486,"{""lasso__regressor__alpha"": 0.001}",7741,185795,5.85,JavaGC,random,2,Prop0.04,7,True
RF,0.029483549901842064,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",7741,185795,1.24,JavaGC,random,2,Prop0.04,7,True
SVR,0.14164615421374877,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",7741,185795,52.74,JavaGC,random,2,Prop0.04,7,True
CART,0.035940436692254295,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",7741,185795,0.08,JavaGC,random,2,Prop0.04,8,True
kNN,0.44728239698810673,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",7741,185795,71.06,JavaGC,random,2,Prop0.04,8,True
KRR,0.06416376854746034,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",7741,185795,54.37,JavaGC,random,2,Prop0.04,8,True
MR,0.17518962784769573,"{""lasso__regressor__alpha"": 0.001}",7741,185795,4.97,JavaGC,random,2,Prop0.04,8,True
RF,0.029132200636882682,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",7741,185795,1.12,JavaGC,random,2,Prop0.04,8,True
SVR,0.14202562004618466,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",7741,185795,51.12,JavaGC,random,2,Prop0.04,8,True
CART,0.03544845859243771,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",7741,185795,0.08,JavaGC,random,2,Prop0.04,9,True
kNN,0.452556615657263,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",7741,185795,70.18,JavaGC,random,2,Prop0.04,9,True
KRR,0.06536299124567992,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",7741,185795,53.51,JavaGC,random,2,Prop0.04,9,True
MR,0.18024798983360082,"{""lasso__regressor__alpha"": 0.001}",7741,185795,5.99,JavaGC,random,2,Prop0.04,9,True
RF,0.029118632735796672,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",7741,185795,1.18,JavaGC,random,2,Prop0.04,9,True
SVR,0.14291192599207553,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",7741,185795,52.26,JavaGC,random,2,Prop0.04,9,True
CART,0.03599318609232922,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",7741,185795,0.09,JavaGC,random,2,Prop0.04,10,True
kNN,0.46529006143853,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",7741,185795,71.42,JavaGC,random,2,Prop0.04,10,True
KRR,0.06574474060898458,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",7741,185795,54.03,JavaGC,random,2,Prop0.04,10,True
MR,0.17834386847266728,"{""lasso__regressor__alpha"": 0.001}",7741,185795,5.31,JavaGC,random,2,Prop0.04,10,True
RF,0.029428430743593782,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",7741,185795,1.2,JavaGC,random,2,Prop0.04,10,True
SVR,0.14866262567191818,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",7741,185795,49.79,JavaGC,random,2,Prop0.04,10,True
CART,0.036130785374219605,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",7741,185795,0.09,JavaGC,random,2,Prop0.04,11,True
kNN,0.4501011904550736,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",7741,185795,72.76,JavaGC,random,2,Prop0.04,11,True
KRR,0.06453187534931298,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",7741,185795,55.46,JavaGC,random,2,Prop0.04,11,True
MR,0.17697926661625027,"{""lasso__regressor__alpha"": 0.001}",7741,185795,6.26,JavaGC,random,2,Prop0.04,11,True
RF,0.02975193301549426,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",7741,185795,1.13,JavaGC,random,2,Prop0.04,11,True
SVR,0.14271209593205625,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",7741,185795,53.5,JavaGC,random,2,Prop0.04,11,True
CART,0.03581950621880373,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",7741,185795,0.08,JavaGC,random,2,Prop0.04,12,True
kNN,0.4477785050270171,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",7741,185795,71.43,JavaGC,random,2,Prop0.04,12,True
KRR,0.06424929004209361,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",7741,185795,55.01,JavaGC,random,2,Prop0.04,12,True
MR,0.17140765243114658,"{""lasso__regressor__alpha"": 0.001}",7741,185795,6.34,JavaGC,random,2,Prop0.04,12,True
RF,0.029305702928539984,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",7741,185795,1.16,JavaGC,random,2,Prop0.04,12,True
SVR,0.13742075882832416,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",7741,185795,51.72,JavaGC,random,2,Prop0.04,12,True
CART,0.03556042942509461,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",7741,185795,0.09,JavaGC,random,2,Prop0.04,13,True
kNN,0.4458816102705883,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",7741,185795,69.41,JavaGC,random,2,Prop0.04,13,True
KRR,0.06577005122521264,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",7741,185795,53.39,JavaGC,random,2,Prop0.04,13,True
MR,0.17898856389861773,"{""lasso__regressor__alpha"": 0.001}",7741,185795,6.31,JavaGC,random,2,Prop0.04,13,True
