technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.03781660579997853,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",41,983,0.01,LLVM,random,2,Prop0.04,1,True
kNN,0.04391101131781347,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",41,983,0.01,LLVM,random,2,Prop0.04,1,True
KRR,0.035557717051410316,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.01}",41,983,0.02,LLVM,random,2,Prop0.04,1,True
MR,0.036863829858961514,"{""lasso__regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,1,True
RF,0.028894970422372438,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",41,983,0.04,LLVM,random,2,Prop0.04,1,True
SVR,0.0365437381691337,"{""regressor__tol"": 0.3, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 0.0, ""regressor__C"": 5.0}",41,983,0.01,LLVM,random,2,Prop0.04,1,True
CART,0.029497163095717524,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",41,983,0.01,LLVM,random,2,Prop0.04,2,True
kNN,0.04414298858816839,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",41,983,0.01,LLVM,random,2,Prop0.04,2,True
KRR,0.02810222883532397,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.01}",41,983,0.02,LLVM,random,2,Prop0.04,2,True
MR,0.03051530639038462,"{""lasso__regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,2,True
RF,0.02887311435581255,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",41,983,0.04,LLVM,random,2,Prop0.04,2,True
SVR,0.03161232792015248,"{""regressor__tol"": 0.3, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 0.0, ""regressor__C"": 5.0}",41,983,0.01,LLVM,random,2,Prop0.04,2,True
CART,0.02937067634877941,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",41,983,0.0,LLVM,random,2,Prop0.04,3,True
kNN,0.04120630252202193,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",41,983,0.0,LLVM,random,2,Prop0.04,3,True
KRR,0.022929868352587507,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,3,True
MR,0.024191402634610427,"{""lasso__regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,3,True
RF,0.02270331660031503,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",41,983,0.04,LLVM,random,2,Prop0.04,3,True
SVR,0.028292195708711023,"{""regressor__tol"": 0.3, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 0.0, ""regressor__C"": 5.0}",41,983,0.01,LLVM,random,2,Prop0.04,3,True
CART,0.028730714936825944,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",41,983,0.0,LLVM,random,2,Prop0.04,4,True
kNN,0.040443410962060694,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",41,983,0.0,LLVM,random,2,Prop0.04,4,True
KRR,0.02681267370848433,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,4,True
MR,0.028237017784361145,"{""lasso__regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,4,True
RF,0.02431478131153653,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",41,983,0.04,LLVM,random,2,Prop0.04,4,True
SVR,0.028814689809636022,"{""regressor__tol"": 0.3, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 0.0, ""regressor__C"": 5.0}",41,983,0.01,LLVM,random,2,Prop0.04,4,True
CART,0.026050135038699077,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",41,983,0.0,LLVM,random,2,Prop0.04,5,True
kNN,0.044692650343477074,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",41,983,0.01,LLVM,random,2,Prop0.04,5,True
KRR,0.02882905289529642,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,5,True
MR,0.03381296139431886,"{""lasso__regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,5,True
RF,0.03196723767085933,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",41,983,0.04,LLVM,random,2,Prop0.04,5,True
SVR,0.035276006511919866,"{""regressor__tol"": 0.3, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 0.0, ""regressor__C"": 5.0}",41,983,0.01,LLVM,random,2,Prop0.04,5,True
CART,0.02332498182497192,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",41,983,0.0,LLVM,random,2,Prop0.04,6,True
kNN,0.0401860668630829,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",41,983,0.0,LLVM,random,2,Prop0.04,6,True
KRR,0.02810310298855547,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,6,True
MR,0.026668931019028317,"{""lasso__regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,6,True
RF,0.023626490181645032,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",41,983,0.04,LLVM,random,2,Prop0.04,6,True
SVR,0.027120669917531166,"{""regressor__tol"": 0.3, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 0.0, ""regressor__C"": 5.0}",41,983,0.01,LLVM,random,2,Prop0.04,6,True
CART,0.029310288344277142,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",41,983,0.0,LLVM,random,2,Prop0.04,7,True
kNN,0.04231130860159168,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",41,983,0.01,LLVM,random,2,Prop0.04,7,True
KRR,0.031133537084037897,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,7,True
MR,0.03215771999769134,"{""lasso__regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,7,True
RF,0.021550906359392327,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",41,983,0.04,LLVM,random,2,Prop0.04,7,True
SVR,0.0310349491423906,"{""regressor__tol"": 0.3, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 0.0, ""regressor__C"": 5.0}",41,983,0.01,LLVM,random,2,Prop0.04,7,True
CART,0.03757893869906781,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",41,983,0.0,LLVM,random,2,Prop0.04,8,True
kNN,0.043231044744667387,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",41,983,0.0,LLVM,random,2,Prop0.04,8,True
KRR,0.026080630901580592,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,8,True
MR,0.026209033544798446,"{""lasso__regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,8,True
RF,0.028618626491228923,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",41,983,0.04,LLVM,random,2,Prop0.04,8,True
SVR,0.03114341264871856,"{""regressor__tol"": 0.3, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 0.0, ""regressor__C"": 5.0}",41,983,0.01,LLVM,random,2,Prop0.04,8,True
CART,0.03028966902215911,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",41,983,0.0,LLVM,random,2,Prop0.04,9,True
kNN,0.03883150762213824,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",41,983,0.0,LLVM,random,2,Prop0.04,9,True
KRR,0.026800050108416646,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,9,True
MR,0.025137092937431223,"{""lasso__regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,9,True
RF,0.027067916744196292,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",41,983,0.04,LLVM,random,2,Prop0.04,9,True
SVR,0.030990628213792084,"{""regressor__tol"": 0.3, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 0.0, ""regressor__C"": 5.0}",41,983,0.01,LLVM,random,2,Prop0.04,9,True
CART,0.0273481143624802,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",41,983,0.0,LLVM,random,2,Prop0.04,10,True
kNN,0.038524033795400335,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",41,983,0.0,LLVM,random,2,Prop0.04,10,True
KRR,0.0260512013754608,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,10,True
MR,0.028590123740983225,"{""lasso__regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,10,True
RF,0.022309960735596414,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",41,983,0.03,LLVM,random,2,Prop0.04,10,True
SVR,0.029205682323701024,"{""regressor__tol"": 0.3, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 0.0, ""regressor__C"": 5.0}",41,983,0.01,LLVM,random,2,Prop0.04,10,True
CART,0.02582288891421542,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",41,983,0.0,LLVM,random,2,Prop0.04,11,True
kNN,0.042965271117117294,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",41,983,0.0,LLVM,random,2,Prop0.04,11,True
KRR,0.033690233919199605,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,11,True
MR,0.0349310964461928,"{""lasso__regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,11,True
RF,0.024958719488427452,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",41,983,0.04,LLVM,random,2,Prop0.04,11,True
SVR,0.030085245325513772,"{""regressor__tol"": 0.3, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 0.0, ""regressor__C"": 5.0}",41,983,0.01,LLVM,random,2,Prop0.04,11,True
CART,0.039695302457753656,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",41,983,0.0,LLVM,random,2,Prop0.04,12,True
kNN,0.04273384106881074,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",41,983,0.0,LLVM,random,2,Prop0.04,12,True
KRR,0.03493489828283906,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,12,True
MR,0.0327209846249639,"{""lasso__regressor__alpha"": 0.01}",41,983,0.01,LLVM,random,2,Prop0.04,12,True
RF,0.0321016511400785,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",41,983,0.03,LLVM,random,2,Prop0.04,12,True
SVR,0.03629594841947366,"{""regressor__tol"": 0.3, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 0.0, ""regressor__C"": 5.0}",41,983,0.01,LLVM,random,2,Prop0.04,12,True
CART,0.021506797485219158,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",41,983,0.0,LLVM,random,2,Prop0.04,13,True
