technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.0010273061009398396,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",576,576,0.01,x264,random,2,Prop0.5,1,True
kNN,0.054908726256061184,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",576,576,0.02,x264,random,2,Prop0.5,1,True
KRR,0.0006417764690750341,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",576,576,0.05,x264,random,2,Prop0.5,1,True
MR,0.011248547011070718,"{""lasso__regressor__alpha"": 0.001}",576,576,0.03,x264,random,2,Prop0.5,1,True
RF,0.001094434878619047,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",576,576,0.07,x264,random,2,Prop0.5,1,True
SVR,0.03479365250181132,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",576,576,0.02,x264,random,2,Prop0.5,1,True
CART,0.0010158049362551547,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",576,576,0.01,x264,random,2,Prop0.5,2,True
kNN,0.05255518662479186,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",576,576,0.02,x264,random,2,Prop0.5,2,True
KRR,0.0007231640273079345,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",576,576,0.05,x264,random,2,Prop0.5,2,True
MR,0.011312259041548938,"{""lasso__regressor__alpha"": 0.001}",576,576,0.02,x264,random,2,Prop0.5,2,True
RF,0.00118050106154818,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",576,576,0.07,x264,random,2,Prop0.5,2,True
SVR,0.035816067815628835,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",576,576,0.02,x264,random,2,Prop0.5,2,True
CART,0.0010413244635005332,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",576,576,0.0,x264,random,2,Prop0.5,3,True
kNN,0.05775555277847403,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",576,576,0.02,x264,random,2,Prop0.5,3,True
KRR,0.0006619207437785921,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",576,576,0.04,x264,random,2,Prop0.5,3,True
MR,0.011197621882577958,"{""lasso__regressor__alpha"": 0.001}",576,576,0.02,x264,random,2,Prop0.5,3,True
RF,0.001383499163891959,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",576,576,0.07,x264,random,2,Prop0.5,3,True
SVR,0.034294508441295085,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",576,576,0.02,x264,random,2,Prop0.5,3,True
CART,0.0009630597449557179,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",576,576,0.0,x264,random,2,Prop0.5,4,True
kNN,0.05992896794783139,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",576,576,0.02,x264,random,2,Prop0.5,4,True
KRR,0.000630345698519448,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",576,576,0.04,x264,random,2,Prop0.5,4,True
MR,0.010957201188460884,"{""lasso__regressor__alpha"": 0.001}",576,576,0.03,x264,random,2,Prop0.5,4,True
RF,0.0013960316447071666,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",576,576,0.07,x264,random,2,Prop0.5,4,True
SVR,0.03602336454329347,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",576,576,0.02,x264,random,2,Prop0.5,4,True
CART,0.0010146431795922978,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",576,576,0.0,x264,random,2,Prop0.5,5,True
