technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.01614600871626867,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",600,59400,0.03,Polly,random,2,Prop0.01,1,True
kNN,0.18005994770349454,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",600,59400,2.32,Polly,random,2,Prop0.01,1,True
KRR,0.0817180639016681,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",600,59400,1.2,Polly,random,2,Prop0.01,1,True
MR,0.12015494789985061,"{""lasso__regressor__alpha"": 0.001}",600,59400,1.44,Polly,random,2,Prop0.01,1,True
RF,0.015181382004726273,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",600,59400,0.29,Polly,random,2,Prop0.01,1,True
SVR,0.09598013440867814,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",600,59400,3.36,Polly,random,2,Prop0.01,1,True
CART,0.019111788208267817,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",600,59400,0.03,Polly,random,2,Prop0.01,2,True
kNN,0.17090964587633053,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",600,59400,2.34,Polly,random,2,Prop0.01,2,True
KRR,0.08251548831886613,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",600,59400,1.16,Polly,random,2,Prop0.01,2,True
MR,0.1189895531226108,"{""lasso__regressor__alpha"": 0.001}",600,59400,1.46,Polly,random,2,Prop0.01,2,True
RF,0.01744975894063665,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",600,59400,0.29,Polly,random,2,Prop0.01,2,True
SVR,0.09260889501774337,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",600,59400,3.33,Polly,random,2,Prop0.01,2,True
CART,0.014130034054282299,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",600,59400,0.02,Polly,random,2,Prop0.01,3,True
kNN,0.16191683395890039,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",600,59400,2.3,Polly,random,2,Prop0.01,3,True
KRR,0.0732036924604329,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",600,59400,1.17,Polly,random,2,Prop0.01,3,True
MR,0.11477777551322355,"{""lasso__regressor__alpha"": 0.001}",600,59400,1.46,Polly,random,2,Prop0.01,3,True
RF,0.014799064413606693,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",600,59400,0.3,Polly,random,2,Prop0.01,3,True
SVR,0.08334924932553553,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",600,59400,3.38,Polly,random,2,Prop0.01,3,True
CART,0.016535918236683718,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",600,59400,0.02,Polly,random,2,Prop0.01,4,True
kNN,0.1789219959296006,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",600,59400,2.33,Polly,random,2,Prop0.01,4,True
KRR,0.07956552585367976,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",600,59400,1.12,Polly,random,2,Prop0.01,4,True
MR,0.12086807624782399,"{""lasso__regressor__alpha"": 0.001}",600,59400,1.45,Polly,random,2,Prop0.01,4,True
RF,0.01693845084231084,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",600,59400,0.3,Polly,random,2,Prop0.01,4,True
SVR,0.09439673733532027,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",600,59400,3.48,Polly,random,2,Prop0.01,4,True
CART,0.014507835597521022,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",600,59400,0.02,Polly,random,2,Prop0.01,5,True
kNN,0.16736362965936522,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",600,59400,2.31,Polly,random,2,Prop0.01,5,True
KRR,0.0752707746546348,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",600,59400,1.13,Polly,random,2,Prop0.01,5,True
MR,0.11517317434437285,"{""lasso__regressor__alpha"": 0.001}",600,59400,1.36,Polly,random,2,Prop0.01,5,True
RF,0.013817342753619665,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",600,59400,0.3,Polly,random,2,Prop0.01,5,True
SVR,0.08472899275491366,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",600,59400,3.28,Polly,random,2,Prop0.01,5,True
