technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.012553305143489967,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",9000,51000,0.07,Polly,random,2,Prop0.15,1,True
kNN,0.1356784198146446,"{""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}",9000,51000,24.02,Polly,random,2,Prop0.15,1,True
KRR,0.021011917920663287,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.01}",9000,51000,30.6,Polly,random,2,Prop0.15,1,True
MR,0.11469426942583838,"{""lasso__regressor__alpha"": 0.001}",9000,51000,4.81,Polly,random,2,Prop0.15,1,True
RF,0.010424933479787487,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",9000,51000,0.89,Polly,random,2,Prop0.15,1,True
SVR,0.02696279377067063,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",9000,51000,20.29,Polly,random,2,Prop0.15,1,True
CART,0.01258283438152084,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",9000,51000,0.06,Polly,random,2,Prop0.15,2,True
kNN,0.13291788741223856,"{""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}",9000,51000,23.3,Polly,random,2,Prop0.15,2,True
KRR,0.02132912798512001,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.01}",9000,51000,30.74,Polly,random,2,Prop0.15,2,True
MR,0.11292316112283081,"{""lasso__regressor__alpha"": 0.001}",9000,51000,4.76,Polly,random,2,Prop0.15,2,True
RF,0.010431380357615469,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",9000,51000,0.91,Polly,random,2,Prop0.15,2,True
SVR,0.026952748224675766,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",9000,51000,20.37,Polly,random,2,Prop0.15,2,True
