technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.006034382083715224,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",256,2304,0.0,BerkeleyDBC,random,2,Prop0.1,1,True
kNN,1.9398893011160725,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",256,2304,0.03,BerkeleyDBC,random,2,Prop0.1,1,True
KRR,0.19231724919714527,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",256,2304,0.03,BerkeleyDBC,random,2,Prop0.1,1,True
MR,0.13570945677532992,"{""lasso__regressor__alpha"": 0.001}",256,2304,0.02,BerkeleyDBC,random,2,Prop0.1,1,True
RF,0.00988673529648975,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",256,2304,0.05,BerkeleyDBC,random,2,Prop0.1,1,True
SVR,1.2525514078585935,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",256,2304,0.04,BerkeleyDBC,random,2,Prop0.1,1,True
CART,0.007398862766376819,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",256,2304,0.0,BerkeleyDBC,random,2,Prop0.1,2,True
kNN,2.850375591130014,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",256,2304,0.04,BerkeleyDBC,random,2,Prop0.1,2,True
KRR,0.1733722155021298,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",256,2304,0.03,BerkeleyDBC,random,2,Prop0.1,2,True
MR,0.13615426571770567,"{""lasso__regressor__alpha"": 0.001}",256,2304,0.02,BerkeleyDBC,random,2,Prop0.1,2,True
RF,0.008000725741445546,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",256,2304,0.05,BerkeleyDBC,random,2,Prop0.1,2,True
SVR,1.4566224919057695,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",256,2304,0.04,BerkeleyDBC,random,2,Prop0.1,2,True
CART,0.027854176946253986,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",256,2304,0.0,BerkeleyDBC,random,2,Prop0.1,3,True
kNN,1.970944738804812,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",256,2304,0.04,BerkeleyDBC,random,2,Prop0.1,3,True
KRR,0.251675519135197,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",256,2304,0.03,BerkeleyDBC,random,2,Prop0.1,3,True
MR,0.1390932311549877,"{""lasso__regressor__alpha"": 0.001}",256,2304,0.02,BerkeleyDBC,random,2,Prop0.1,3,True
RF,0.02132592222890971,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",256,2304,0.05,BerkeleyDBC,random,2,Prop0.1,3,True
SVR,1.5274768691646454,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",256,2304,0.04,BerkeleyDBC,random,2,Prop0.1,3,True
CART,0.007354222150584455,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",256,2304,0.0,BerkeleyDBC,random,2,Prop0.1,4,True
kNN,2.0827784053413407,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",256,2304,0.04,BerkeleyDBC,random,2,Prop0.1,4,True
KRR,0.23198337744971542,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",256,2304,0.03,BerkeleyDBC,random,2,Prop0.1,4,True
MR,0.11938410412708553,"{""lasso__regressor__alpha"": 0.001}",256,2304,0.02,BerkeleyDBC,random,2,Prop0.1,4,True
RF,0.016093079743607446,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",256,2304,0.05,BerkeleyDBC,random,2,Prop0.1,4,True
SVR,1.381983524226149,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",256,2304,0.04,BerkeleyDBC,random,2,Prop0.1,4,True
CART,0.006352347559025098,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",256,2304,0.0,BerkeleyDBC,random,2,Prop0.1,5,True
kNN,1.8731905308731573,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",256,2304,0.03,BerkeleyDBC,random,2,Prop0.1,5,True
KRR,0.16366469648063722,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",256,2304,0.02,BerkeleyDBC,random,2,Prop0.1,5,True
MR,0.12649868425389751,"{""lasso__regressor__alpha"": 0.001}",256,2304,0.02,BerkeleyDBC,random,2,Prop0.1,5,True
RF,0.008045620958859169,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",256,2304,0.05,BerkeleyDBC,random,2,Prop0.1,5,True
SVR,1.2470694656787604,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",256,2304,0.04,BerkeleyDBC,random,2,Prop0.1,5,True
CART,0.006399864548751024,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",256,2304,0.0,BerkeleyDBC,random,2,Prop0.1,6,True
kNN,2.322088426994039,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",256,2304,0.03,BerkeleyDBC,random,2,Prop0.1,6,True
KRR,0.1669903571302054,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",256,2304,0.02,BerkeleyDBC,random,2,Prop0.1,6,True
MR,0.1223807147213076,"{""lasso__regressor__alpha"": 0.001}",256,2304,0.02,BerkeleyDBC,random,2,Prop0.1,6,True
RF,0.008826186868157108,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",256,2304,0.05,BerkeleyDBC,random,2,Prop0.1,6,True
SVR,1.2885267638628757,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",256,2304,0.04,BerkeleyDBC,random,2,Prop0.1,6,True
CART,0.006561341400474126,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",256,2304,0.0,BerkeleyDBC,random,2,Prop0.1,7,True
kNN,2.2187225707910394,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",256,2304,0.04,BerkeleyDBC,random,2,Prop0.1,7,True
