technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.01280361064916571,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",3000,57000,0.04,Polly,random,2,Prop0.05,1,True
kNN,0.13410512564219965,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",3000,57000,9.3,Polly,random,2,Prop0.05,1,True
KRR,0.030711493073889304,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",3000,57000,6.77,Polly,random,2,Prop0.05,1,True
MR,0.11367900611914475,"{""lasso__regressor__alpha"": 0.001}",3000,57000,2.49,Polly,random,2,Prop0.05,1,True
RF,0.010834830350032517,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",3000,57000,0.57,Polly,random,2,Prop0.05,1,True
SVR,0.036522409321771254,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",3000,57000,9.78,Polly,random,2,Prop0.05,1,True
CART,0.01291484266054303,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",3000,57000,0.04,Polly,random,2,Prop0.05,2,True
kNN,0.13119826500260912,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",3000,57000,9.3,Polly,random,2,Prop0.05,2,True
KRR,0.03272389945188151,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",3000,57000,6.47,Polly,random,2,Prop0.05,2,True
MR,0.1121353193373052,"{""lasso__regressor__alpha"": 0.001}",3000,57000,2.36,Polly,random,2,Prop0.05,2,True
RF,0.010917315605482562,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",3000,57000,0.52,Polly,random,2,Prop0.05,2,True
SVR,0.03897633796952262,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",3000,57000,9.78,Polly,random,2,Prop0.05,2,True
CART,0.012855291090971548,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",3000,57000,0.04,Polly,random,2,Prop0.05,3,True
kNN,0.12965496899188464,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",3000,57000,9.04,Polly,random,2,Prop0.05,3,True
KRR,0.031326180556327056,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",3000,57000,6.48,Polly,random,2,Prop0.05,3,True
MR,0.11214231774338657,"{""lasso__regressor__alpha"": 0.001}",3000,57000,2.32,Polly,random,2,Prop0.05,3,True
RF,0.010835876009872982,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",3000,57000,0.55,Polly,random,2,Prop0.05,3,True
SVR,0.038274249727340615,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",3000,57000,9.61,Polly,random,2,Prop0.05,3,True
CART,0.013101021376899521,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",3000,57000,0.04,Polly,random,2,Prop0.05,4,True
kNN,0.13252682795860427,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",3000,57000,9.05,Polly,random,2,Prop0.05,4,True
KRR,0.03244544497144338,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",3000,57000,6.74,Polly,random,2,Prop0.05,4,True
MR,0.11396933681328746,"{""lasso__regressor__alpha"": 0.001}",3000,57000,2.42,Polly,random,2,Prop0.05,4,True
RF,0.010857886085995437,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",3000,57000,0.57,Polly,random,2,Prop0.05,4,True
SVR,0.0387929042148586,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",3000,57000,9.98,Polly,random,2,Prop0.05,4,True
CART,0.013034332542965104,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",3000,57000,0.03,Polly,random,2,Prop0.05,5,True
kNN,0.13223089109468858,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",3000,57000,8.97,Polly,random,2,Prop0.05,5,True
KRR,0.03219075111379308,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",3000,57000,6.29,Polly,random,2,Prop0.05,5,True
MR,0.1125327052206609,"{""lasso__regressor__alpha"": 0.001}",3000,57000,1.91,Polly,random,2,Prop0.05,5,True
RF,0.010981441681680599,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",3000,57000,0.61,Polly,random,2,Prop0.05,5,True
SVR,0.03865954422846232,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",3000,57000,9.93,Polly,random,2,Prop0.05,5,True
