technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.03340946026829895,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",58061,135475,0.44,JavaGC,random,2,Prop0.3,1,True
kNN,0.42660607925852406,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",10000,135475,70.59,JavaGC,random,2,Prop0.3,1,True
KRR,0.058757226059372086,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",10000,135475,65.79,JavaGC,random,2,Prop0.3,1,True
MR,0.17545712150873813,"{""lasso__regressor__alpha"": 0.001}",58061,135475,24.77,JavaGC,random,2,Prop0.3,1,True
RF,0.027567664641646433,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",58061,135475,5.72,JavaGC,random,2,Prop0.3,1,True
SVR,0.1393142724039293,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",10000,135475,50.74,JavaGC,random,2,Prop0.3,1,True
CART,0.03347561274360078,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",58061,135475,0.44,JavaGC,random,2,Prop0.3,2,True
kNN,0.42809492235545277,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",10000,135475,72.05,JavaGC,random,2,Prop0.3,2,True
KRR,0.059673886800297365,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",10000,135475,66.0,JavaGC,random,2,Prop0.3,2,True
MR,0.17631328395984078,"{""lasso__regressor__alpha"": 0.001}",58061,135475,24.76,JavaGC,random,2,Prop0.3,2,True
RF,0.027696649678839853,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",58061,135475,5.77,JavaGC,random,2,Prop0.3,2,True
SVR,0.141972157042911,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",10000,135475,51.23,JavaGC,random,2,Prop0.3,2,True
CART,0.03355391520712642,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",58061,135475,0.44,JavaGC,random,2,Prop0.3,3,True
kNN,0.42331415645890297,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",10000,135475,69.14,JavaGC,random,2,Prop0.3,3,True
KRR,0.05995815462546976,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",10000,135475,65.07,JavaGC,random,2,Prop0.3,3,True
MR,0.17760034048792256,"{""lasso__regressor__alpha"": 0.001}",58061,135475,23.45,JavaGC,random,2,Prop0.3,3,True
RF,0.02753377308553407,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",58061,135475,6.04,JavaGC,random,2,Prop0.3,3,True
