technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.0019429548641382206,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",346,806,0.01,x264,random,2,Prop0.3,1,True
kNN,0.07185337332988824,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",346,806,0.02,x264,random,2,Prop0.3,1,True
KRR,0.0016046311979808828,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",346,806,0.03,x264,random,2,Prop0.3,1,True
MR,0.011210812885595528,"{""lasso__regressor__alpha"": 0.001}",346,806,0.02,x264,random,2,Prop0.3,1,True
RF,0.003119237687593437,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",346,806,0.05,x264,random,2,Prop0.3,1,True
SVR,0.03526513715374988,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",346,806,0.02,x264,random,2,Prop0.3,1,True
CART,0.0019165687945404484,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",346,806,0.01,x264,random,2,Prop0.3,2,True
kNN,0.05852733399125111,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",346,806,0.02,x264,random,2,Prop0.3,2,True
KRR,0.0017388168534178614,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",346,806,0.03,x264,random,2,Prop0.3,2,True
MR,0.01130987614858198,"{""lasso__regressor__alpha"": 0.001}",346,806,0.02,x264,random,2,Prop0.3,2,True
RF,0.002568673840757651,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",346,806,0.05,x264,random,2,Prop0.3,2,True
SVR,0.03578666493542252,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",346,806,0.02,x264,random,2,Prop0.3,2,True
CART,0.0021084844804192516,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",346,806,0.0,x264,random,2,Prop0.3,3,True
kNN,0.07089374710963273,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",346,806,0.02,x264,random,2,Prop0.3,3,True
KRR,0.001380689027683676,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",346,806,0.02,x264,random,2,Prop0.3,3,True
MR,0.010737231929929921,"{""lasso__regressor__alpha"": 0.001}",346,806,0.02,x264,random,2,Prop0.3,3,True
RF,0.002900372460269479,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",346,806,0.05,x264,random,2,Prop0.3,3,True
SVR,0.035381417665725556,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",346,806,0.02,x264,random,2,Prop0.3,3,True
CART,0.002257331703707715,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",346,806,0.0,x264,random,2,Prop0.3,4,True
kNN,0.06729507563507528,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",346,806,0.02,x264,random,2,Prop0.3,4,True
KRR,0.0018060578849408578,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",346,806,0.02,x264,random,2,Prop0.3,4,True
MR,0.011396429749280493,"{""lasso__regressor__alpha"": 0.001}",346,806,0.02,x264,random,2,Prop0.3,4,True
RF,0.003117494820227934,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",346,806,0.05,x264,random,2,Prop0.3,4,True
SVR,0.03671995731663854,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",346,806,0.02,x264,random,2,Prop0.3,4,True
CART,0.0024483735697740463,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",346,806,0.0,x264,random,2,Prop0.3,5,True
kNN,0.06805084919819387,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",346,806,0.01,x264,random,2,Prop0.3,5,True
KRR,0.001549977621306639,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",346,806,0.02,x264,random,2,Prop0.3,5,True
MR,0.010891943879562124,"{""lasso__regressor__alpha"": 0.001}",346,806,0.02,x264,random,2,Prop0.3,5,True
RF,0.0030368679094981005,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",346,806,0.05,x264,random,2,Prop0.3,5,True
SVR,0.037445605353632984,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",346,806,0.02,x264,random,2,Prop0.3,5,True
CART,0.002208421946892722,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",346,806,0.0,x264,random,2,Prop0.3,6,True
kNN,0.061498163700720865,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",346,806,0.02,x264,random,2,Prop0.3,6,True
KRR,0.001602293892385368,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",346,806,0.02,x264,random,2,Prop0.3,6,True
MR,0.010809907734995641,"{""lasso__regressor__alpha"": 0.001}",346,806,0.02,x264,random,2,Prop0.3,6,True
RF,0.0030977199178144604,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",346,806,0.05,x264,random,2,Prop0.3,6,True
SVR,0.03459888018175325,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",346,806,0.02,x264,random,2,Prop0.3,6,True
CART,0.0020541928530141947,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",346,806,0.0,x264,random,2,Prop0.3,7,True
kNN,0.06481265275736905,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",346,806,0.01,x264,random,2,Prop0.3,7,True
KRR,0.0015369202211472875,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",346,806,0.02,x264,random,2,Prop0.3,7,True
MR,0.0110309417686351,"{""lasso__regressor__alpha"": 0.001}",346,806,0.02,x264,random,2,Prop0.3,7,True
RF,0.0030129978043429467,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",346,806,0.05,x264,random,2,Prop0.3,7,True
SVR,0.036212888704825974,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",346,806,0.02,x264,random,2,Prop0.3,7,True
CART,0.0019705013067475305,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",346,806,0.0,x264,random,2,Prop0.3,8,True
kNN,0.062359875631215145,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",346,806,0.02,x264,random,2,Prop0.3,8,True
KRR,0.001561205177746641,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",346,806,0.02,x264,random,2,Prop0.3,8,True
MR,0.011916434597638742,"{""lasso__regressor__alpha"": 0.001}",346,806,0.02,x264,random,2,Prop0.3,8,True
RF,0.0024375960341317077,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",346,806,0.05,x264,random,2,Prop0.3,8,True
SVR,0.035039411281124574,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",346,806,0.02,x264,random,2,Prop0.3,8,True
CART,0.0019369067063691227,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",346,806,0.0,x264,random,2,Prop0.3,9,True
kNN,0.07012207934816937,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",346,806,0.01,x264,random,2,Prop0.3,9,True
KRR,0.0018329753034404647,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",346,806,0.02,x264,random,2,Prop0.3,9,True
MR,0.01147081810982811,"{""lasso__regressor__alpha"": 0.001}",346,806,0.02,x264,random,2,Prop0.3,9,True
RF,0.002832124012213261,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",346,806,0.05,x264,random,2,Prop0.3,9,True
SVR,0.03706178882809575,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",346,806,0.02,x264,random,2,Prop0.3,9,True
CART,0.001917226003404373,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",346,806,0.0,x264,random,2,Prop0.3,10,True
kNN,0.06469535780457439,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",346,806,0.02,x264,random,2,Prop0.3,10,True
KRR,0.001701620598845099,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",346,806,0.02,x264,random,2,Prop0.3,10,True
MR,0.011748180113055217,"{""lasso__regressor__alpha"": 0.001}",346,806,0.02,x264,random,2,Prop0.3,10,True
RF,0.003122709291068896,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",346,806,0.04,x264,random,2,Prop0.3,10,True
SVR,0.03716592879941455,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",346,806,0.02,x264,random,2,Prop0.3,10,True
CART,0.0017608805367946528,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",346,806,0.0,x264,random,2,Prop0.3,11,True
kNN,0.0706418443951492,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",346,806,0.02,x264,random,2,Prop0.3,11,True
KRR,0.0017075748703790485,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",346,806,0.02,x264,random,2,Prop0.3,11,True
