technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.3384941788462113,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",26,2534,0.0,BerkeleyDBC,random,2,Prop0.01,1,True
kNN,3.9812234577835888,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,1,True
KRR,3.539493127497111,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",26,2534,0.02,BerkeleyDBC,random,2,Prop0.01,1,True
MR,0.4651756364480438,"{""lasso__regressor__alpha"": 0.01}",26,2534,0.02,BerkeleyDBC,random,2,Prop0.01,1,True
RF,2.366737375625146,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 15}",26,2534,0.03,BerkeleyDBC,random,2,Prop0.01,1,True
SVR,3.7300182100125077,"{""regressor__tol"": 0.2, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 1.0}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,1,True
CART,0.18735719706609133,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",26,2534,0.0,BerkeleyDBC,random,2,Prop0.01,2,True
kNN,4.231327337080533,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,2,True
KRR,3.1686930889411955,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",26,2534,0.02,BerkeleyDBC,random,2,Prop0.01,2,True
MR,1.2164419656974874,"{""lasso__regressor__alpha"": 0.01}",26,2534,0.02,BerkeleyDBC,random,2,Prop0.01,2,True
RF,1.4193949212793269,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 15}",26,2534,0.03,BerkeleyDBC,random,2,Prop0.01,2,True
SVR,2.762867861042831,"{""regressor__tol"": 0.2, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 1.0}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,2,True
CART,5.285889882055046,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",26,2534,0.0,BerkeleyDBC,random,2,Prop0.01,3,True
kNN,7.614234265803558,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,3,True
KRR,4.668917757778298,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",26,2534,0.02,BerkeleyDBC,random,2,Prop0.01,3,True
MR,4.467707699343314,"{""lasso__regressor__alpha"": 0.01}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,3,True
RF,4.20463373273938,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 15}",26,2534,0.03,BerkeleyDBC,random,2,Prop0.01,3,True
SVR,5.206779389924446,"{""regressor__tol"": 0.2, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 1.0}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,3,True
CART,0.13044239957445086,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",26,2534,0.0,BerkeleyDBC,random,2,Prop0.01,4,True
kNN,5.030070162686852,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,4,True
KRR,3.939010138506495,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,4,True
MR,0.5343262669986757,"{""lasso__regressor__alpha"": 0.01}",26,2534,0.02,BerkeleyDBC,random,2,Prop0.01,4,True
RF,1.903187683376212,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 15}",26,2534,0.03,BerkeleyDBC,random,2,Prop0.01,4,True
SVR,3.416294455827795,"{""regressor__tol"": 0.2, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 1.0}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,4,True
CART,0.3984763855554128,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",26,2534,0.0,BerkeleyDBC,random,2,Prop0.01,5,True
kNN,5.530743160673591,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,5,True
KRR,4.560239861333472,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,5,True
MR,0.5469306396612964,"{""lasso__regressor__alpha"": 0.01}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,5,True
RF,1.8552670738291615,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 15}",26,2534,0.03,BerkeleyDBC,random,2,Prop0.01,5,True
SVR,2.986091792550493,"{""regressor__tol"": 0.2, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 1.0}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,5,True
CART,0.23407587645285152,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",26,2534,0.0,BerkeleyDBC,random,2,Prop0.01,6,True
kNN,3.5625381176385336,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,6,True
KRR,3.538382346830641,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,6,True
MR,0.4219806335911719,"{""lasso__regressor__alpha"": 0.01}",26,2534,0.02,BerkeleyDBC,random,2,Prop0.01,6,True
RF,1.3193857040918737,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 15}",26,2534,0.03,BerkeleyDBC,random,2,Prop0.01,6,True
SVR,2.2528148238131034,"{""regressor__tol"": 0.2, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 1.0}",26,2534,0.0,BerkeleyDBC,random,2,Prop0.01,6,True
CART,0.3079109689891353,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",26,2534,0.0,BerkeleyDBC,random,2,Prop0.01,7,True
kNN,5.2517507630361235,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,7,True
KRR,5.14329062375644,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,7,True
MR,1.7815122996135349,"{""lasso__regressor__alpha"": 0.01}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,7,True
RF,2.042053882819573,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 15}",26,2534,0.03,BerkeleyDBC,random,2,Prop0.01,7,True
SVR,2.7552235593255254,"{""regressor__tol"": 0.2, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 1.0}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,7,True
CART,1.967807449060795,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",26,2534,0.0,BerkeleyDBC,random,2,Prop0.01,8,True
kNN,4.87282616850039,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,8,True
KRR,3.3690316908717657,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,8,True
MR,0.7551441163955719,"{""lasso__regressor__alpha"": 0.01}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,8,True
RF,2.376927037013119,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 15}",26,2534,0.03,BerkeleyDBC,random,2,Prop0.01,8,True
SVR,3.369290709795687,"{""regressor__tol"": 0.2, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 1.0}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,8,True
CART,0.8532220340692162,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",26,2534,0.0,BerkeleyDBC,random,2,Prop0.01,9,True
kNN,8.084260119117593,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,9,True
KRR,5.550646387225666,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,9,True
MR,2.424893615548549,"{""lasso__regressor__alpha"": 0.01}",26,2534,0.01,BerkeleyDBC,random,2,Prop0.01,9,True
RF,7.3912897423876505,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 15}",26,2534,0.03,BerkeleyDBC,random,2,Prop0.01,9,True
