technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.07077401031048372,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",1152,1152,0.01,Dune,random,2,Prop0.5,1,True
kNN,0.09945702786062843,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",1152,1152,0.06,Dune,random,2,Prop0.5,1,True
KRR,0.07011211891605654,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.1}",1152,1152,0.16,Dune,random,2,Prop0.5,1,True
MR,0.08302442020174793,"{""lasso__regressor__alpha"": 0.001}",1152,1152,0.08,Dune,random,2,Prop0.5,1,True
RF,0.06211029180686393,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",1152,1152,0.14,Dune,random,2,Prop0.5,1,True
SVR,0.0682625711887998,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",1152,1152,0.25,Dune,random,2,Prop0.5,1,True
CART,0.05716370827838698,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",1152,1152,0.01,Dune,random,2,Prop0.5,2,True
kNN,0.10246060757515933,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",1152,1152,0.06,Dune,random,2,Prop0.5,2,True
KRR,0.07300820899526762,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.1}",1152,1152,0.16,Dune,random,2,Prop0.5,2,True
MR,0.0928082510141354,"{""lasso__regressor__alpha"": 0.001}",1152,1152,0.06,Dune,random,2,Prop0.5,2,True
RF,0.058106478171643224,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",1152,1152,0.13,Dune,random,2,Prop0.5,2,True
SVR,0.06772199676372244,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",1152,1152,0.26,Dune,random,2,Prop0.5,2,True
CART,0.06212062890414585,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",1152,1152,0.01,Dune,random,2,Prop0.5,3,True
kNN,0.10001658023076888,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",1152,1152,0.05,Dune,random,2,Prop0.5,3,True
KRR,0.07304765388654624,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.1}",1152,1152,0.13,Dune,random,2,Prop0.5,3,True
