technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.019738725443960995,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",154,870,0.0,LLVM,random,2,Prop0.15,1,True
kNN,0.03128705739862836,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",154,870,0.01,LLVM,random,2,Prop0.15,1,True
KRR,0.02026639743212519,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.1}",154,870,0.02,LLVM,random,2,Prop0.15,1,True
MR,0.021364054543061513,"{""lasso__regressor__alpha"": 0.01}",154,870,0.01,LLVM,random,2,Prop0.15,1,True
RF,0.01842336870813671,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",154,870,0.03,LLVM,random,2,Prop0.15,1,True
SVR,0.02055353969236566,"{""regressor__tol"": 0.1, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 2.0}",154,870,0.01,LLVM,random,2,Prop0.15,1,True
CART,0.01591168334072424,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",154,870,0.0,LLVM,random,2,Prop0.15,2,True
kNN,0.02795907788208738,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",154,870,0.01,LLVM,random,2,Prop0.15,2,True
KRR,0.01793808746413929,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.1}",154,870,0.02,LLVM,random,2,Prop0.15,2,True
MR,0.01973120050014828,"{""lasso__regressor__alpha"": 0.01}",154,870,0.01,LLVM,random,2,Prop0.15,2,True
RF,0.01561891889614668,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",154,870,0.03,LLVM,random,2,Prop0.15,2,True
SVR,0.017553248813940384,"{""regressor__tol"": 0.1, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 2.0}",154,870,0.01,LLVM,random,2,Prop0.15,2,True
CART,0.015945080390816532,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",154,870,0.0,LLVM,random,2,Prop0.15,3,True
kNN,0.02981923010218531,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",154,870,0.01,LLVM,random,2,Prop0.15,3,True
KRR,0.01747274266818545,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.1}",154,870,0.02,LLVM,random,2,Prop0.15,3,True
MR,0.020266042661915992,"{""lasso__regressor__alpha"": 0.01}",154,870,0.01,LLVM,random,2,Prop0.15,3,True
RF,0.015232932330543653,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",154,870,0.03,LLVM,random,2,Prop0.15,3,True
SVR,0.01733778700810511,"{""regressor__tol"": 0.1, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 2.0}",154,870,0.01,LLVM,random,2,Prop0.15,3,True
