technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.07509772080853053,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",674,12811,0.01,Hippacc,random,2,Prop0.05,1,True
kNN,0.18253548424259544,"{""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}",674,12811,0.66,Hippacc,random,2,Prop0.05,1,True
KRR,0.10250386355415562,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",674,12811,0.32,Hippacc,random,2,Prop0.05,1,True
MR,0.08695052582185195,"{""lasso__regressor__alpha"": 0.001}",674,12811,0.55,Hippacc,random,2,Prop0.05,1,True
RF,0.07590303656997732,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",674,12811,0.15,Hippacc,random,2,Prop0.05,1,True
SVR,0.1131937514323223,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",674,12811,0.72,Hippacc,random,2,Prop0.05,1,True
CART,0.07126646396657724,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",674,12811,0.01,Hippacc,random,2,Prop0.05,2,True
kNN,0.19211447386896108,"{""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}",674,12811,0.64,Hippacc,random,2,Prop0.05,2,True
KRR,0.092872298948324,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",674,12811,0.33,Hippacc,random,2,Prop0.05,2,True
MR,0.08442810431411095,"{""lasso__regressor__alpha"": 0.001}",674,12811,0.54,Hippacc,random,2,Prop0.05,2,True
RF,0.06643584395607159,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",674,12811,0.15,Hippacc,random,2,Prop0.05,2,True
SVR,0.10097130195738452,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",674,12811,0.81,Hippacc,random,2,Prop0.05,2,True
CART,0.07937540886531246,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",674,12811,0.01,Hippacc,random,2,Prop0.05,3,True
kNN,0.19993588360840753,"{""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}",674,12811,0.66,Hippacc,random,2,Prop0.05,3,True
KRR,0.09810501527264105,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",674,12811,0.33,Hippacc,random,2,Prop0.05,3,True
MR,0.08610685809014942,"{""lasso__regressor__alpha"": 0.001}",674,12811,0.5,Hippacc,random,2,Prop0.05,3,True
RF,0.07313062179410278,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",674,12811,0.16,Hippacc,random,2,Prop0.05,3,True
SVR,0.10948146855796102,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",674,12811,0.8,Hippacc,random,2,Prop0.05,3,True
CART,0.0740887780810624,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",674,12811,0.01,Hippacc,random,2,Prop0.05,4,True
kNN,0.19708473712976016,"{""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}",674,12811,0.63,Hippacc,random,2,Prop0.05,4,True
KRR,0.0981210622752868,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",674,12811,0.32,Hippacc,random,2,Prop0.05,4,True
MR,0.08731121688747961,"{""lasso__regressor__alpha"": 0.001}",674,12811,0.62,Hippacc,random,2,Prop0.05,4,True
RF,0.07207636682955557,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",674,12811,0.16,Hippacc,random,2,Prop0.05,4,True
SVR,0.10352055820617462,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",674,12811,0.77,Hippacc,random,2,Prop0.05,4,True
CART,0.0655865671359982,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",674,12811,0.01,Hippacc,random,2,Prop0.05,5,True
kNN,0.19252808972694446,"{""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}",674,12811,0.65,Hippacc,random,2,Prop0.05,5,True
KRR,0.09664452355373869,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",674,12811,0.31,Hippacc,random,2,Prop0.05,5,True
MR,0.08440892240120385,"{""lasso__regressor__alpha"": 0.001}",674,12811,0.51,Hippacc,random,2,Prop0.05,5,True
RF,0.06703877358717845,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",674,12811,0.15,Hippacc,random,2,Prop0.05,5,True
SVR,0.10750018365066268,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",674,12811,0.76,Hippacc,random,2,Prop0.05,5,True
CART,0.07631794765243527,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",674,12811,0.01,Hippacc,random,2,Prop0.05,6,True
kNN,0.19120462592858953,"{""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}",674,12811,0.66,Hippacc,random,2,Prop0.05,6,True
KRR,0.1026657908443485,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",674,12811,0.31,Hippacc,random,2,Prop0.05,6,True
MR,0.09088285435737568,"{""lasso__regressor__alpha"": 0.001}",674,12811,0.56,Hippacc,random,2,Prop0.05,6,True
RF,0.07244582259779182,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",674,12811,0.15,Hippacc,random,2,Prop0.05,6,True
SVR,0.11125431913833797,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",674,12811,0.77,Hippacc,random,2,Prop0.05,6,True
CART,0.0686607435897289,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",674,12811,0.01,Hippacc,random,2,Prop0.05,7,True
kNN,0.19010586541559835,"{""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}",674,12811,0.64,Hippacc,random,2,Prop0.05,7,True
KRR,0.09929007993567918,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",674,12811,0.28,Hippacc,random,2,Prop0.05,7,True
MR,0.0857431726387278,"{""lasso__regressor__alpha"": 0.001}",674,12811,0.53,Hippacc,random,2,Prop0.05,7,True
RF,0.0716122108613787,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",674,12811,0.15,Hippacc,random,2,Prop0.05,7,True
SVR,0.10655500602447159,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",674,12811,0.77,Hippacc,random,2,Prop0.05,7,True
CART,0.07311739705470259,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""best""}",674,12811,0.01,Hippacc,random,2,Prop0.05,8,True
kNN,0.19151914338499437,"{""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}",674,12811,0.63,Hippacc,random,2,Prop0.05,8,True
KRR,0.10323931116858054,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",674,12811,0.31,Hippacc,random,2,Prop0.05,8,True
MR,0.08969899599094,"{""lasso__regressor__alpha"": 0.001}",674,12811,0.56,Hippacc,random,2,Prop0.05,8,True
RF,0.07725720547268751,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",674,12811,0.15,Hippacc,random,2,Prop0.05,8,True
SVR,0.10788545399765408,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",674,12811,0.77,Hippacc,random,2,Prop0.05,8,True
