technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.04181245397620394,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",1935,191601,0.07,JavaGC,random,2,Prop0.01,1,True
kNN,0.5427290513818511,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",1935,191601,20.81,JavaGC,random,2,Prop0.01,1,True
KRR,0.1654021980940148,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.01}",1935,191601,12.52,JavaGC,random,2,Prop0.01,1,True
MR,0.16614364991107036,"{""lasso__regressor__alpha"": 0.001}",1935,191601,5.85,JavaGC,random,2,Prop0.01,1,True
RF,0.035737013852180345,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",1935,191601,0.79,JavaGC,random,2,Prop0.01,1,True
SVR,0.20777665746914617,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",1935,191601,23.39,JavaGC,random,2,Prop0.01,1,True
CART,0.03977177125965278,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",1935,191601,0.06,JavaGC,random,2,Prop0.01,2,True
kNN,0.5696676231072936,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",1935,191601,21.2,JavaGC,random,2,Prop0.01,2,True
KRR,0.1709323087020947,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.01}",1935,191601,12.53,JavaGC,random,2,Prop0.01,2,True
MR,0.18218330015502854,"{""lasso__regressor__alpha"": 0.001}",1935,191601,5.73,JavaGC,random,2,Prop0.01,2,True
RF,0.03514264545602529,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",1935,191601,0.76,JavaGC,random,2,Prop0.01,2,True
SVR,0.2116867160750925,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",1935,191601,19.2,JavaGC,random,2,Prop0.01,2,True
CART,0.04082728665095079,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",1935,191601,0.05,JavaGC,random,2,Prop0.01,3,True
kNN,0.5815651620361114,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",1935,191601,19.84,JavaGC,random,2,Prop0.01,3,True
KRR,0.181154564794993,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.01}",1935,191601,11.57,JavaGC,random,2,Prop0.01,3,True
MR,0.18943428728249814,"{""lasso__regressor__alpha"": 0.001}",1935,191601,4.6,JavaGC,random,2,Prop0.01,3,True
RF,0.0359611821535448,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",1935,191601,0.71,JavaGC,random,2,Prop0.01,3,True
SVR,0.21676030915000494,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",1935,191601,20.32,JavaGC,random,2,Prop0.01,3,True
CART,0.03959057859683337,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",1935,191601,0.05,JavaGC,random,2,Prop0.01,4,True
kNN,0.582367736830567,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",1935,191601,20.12,JavaGC,random,2,Prop0.01,4,True
KRR,0.1769231055710754,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.01}",1935,191601,10.79,JavaGC,random,2,Prop0.01,4,True
MR,0.17659930151988096,"{""lasso__regressor__alpha"": 0.001}",1935,191601,4.37,JavaGC,random,2,Prop0.01,4,True
RF,0.0351382448315855,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",1935,191601,0.79,JavaGC,random,2,Prop0.01,4,True
SVR,0.2309800175617858,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",1935,191601,20.11,JavaGC,random,2,Prop0.01,4,True
CART,0.03982126692749701,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",1935,191601,0.05,JavaGC,random,2,Prop0.01,5,True
kNN,0.5612098236895433,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",1935,191601,19.98,JavaGC,random,2,Prop0.01,5,True
KRR,0.17742821453097282,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.01}",1935,191601,12.16,JavaGC,random,2,Prop0.01,5,True
MR,0.17004076370811888,"{""lasso__regressor__alpha"": 0.001}",1935,191601,5.59,JavaGC,random,2,Prop0.01,5,True
RF,0.03458806186755898,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",1935,191601,1.08,JavaGC,random,2,Prop0.01,5,True
SVR,0.21729098138384617,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",1935,191601,18.85,JavaGC,random,2,Prop0.01,5,True
CART,0.04077311723408723,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",1935,191601,0.05,JavaGC,random,2,Prop0.01,6,True
kNN,0.5640684990529885,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",1935,191601,20.15,JavaGC,random,2,Prop0.01,6,True
KRR,0.17325265148071706,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.01}",1935,191601,11.18,JavaGC,random,2,Prop0.01,6,True
MR,0.16635394680622673,"{""lasso__regressor__alpha"": 0.001}",1935,191601,6.12,JavaGC,random,2,Prop0.01,6,True
RF,0.035298820839291215,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",1935,191601,0.8,JavaGC,random,2,Prop0.01,6,True
SVR,0.2141501310884462,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",1935,191601,19.88,JavaGC,random,2,Prop0.01,6,True
CART,0.04120980336554637,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",1935,191601,0.05,JavaGC,random,2,Prop0.01,7,True
kNN,0.5160347961506223,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",1935,191601,19.99,JavaGC,random,2,Prop0.01,7,True
