technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.026052939468125775,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",6480,209520,0.1,VP9,random,2,Prop0.03,1,True
kNN,1.5218934764091694,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",6480,209520,78.51,VP9,random,2,Prop0.03,1,True
KRR,0.1290101179456411,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",6480,209520,50.62,VP9,random,2,Prop0.03,1,True
MR,0.3846015056040571,"{""lasso__regressor__alpha"": 0.01}",6480,209520,6.25,VP9,random,2,Prop0.03,1,True
RF,0.023379302794783164,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",6480,209520,1.3,VP9,random,2,Prop0.03,1,True
SVR,0.4287766622727379,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",6480,209520,35.97,VP9,random,2,Prop0.03,1,True
CART,0.0259133405423803,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",6480,209520,0.09,VP9,random,2,Prop0.03,2,True
kNN,1.4824373680143226,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",6480,209520,76.96,VP9,random,2,Prop0.03,2,True
KRR,0.12708687212852554,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",6480,209520,50.5,VP9,random,2,Prop0.03,2,True
MR,0.39496444182128015,"{""lasso__regressor__alpha"": 0.01}",6480,209520,6.71,VP9,random,2,Prop0.03,2,True
RF,0.022961152830181807,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",6480,209520,1.3,VP9,random,2,Prop0.03,2,True
SVR,0.4310166868500343,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",6480,209520,36.62,VP9,random,2,Prop0.03,2,True
CART,0.025923042056922307,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",6480,209520,0.09,VP9,random,2,Prop0.03,3,True
kNN,1.5350596392638327,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",6480,209520,76.82,VP9,random,2,Prop0.03,3,True
KRR,0.12999951031528428,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",6480,209520,50.86,VP9,random,2,Prop0.03,3,True
MR,0.3908777932355735,"{""lasso__regressor__alpha"": 0.01}",6480,209520,6.76,VP9,random,2,Prop0.03,3,True
RF,0.022985492689776277,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",6480,209520,1.37,VP9,random,2,Prop0.03,3,True
SVR,0.4408741109241852,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",6480,209520,38.19,VP9,random,2,Prop0.03,3,True
CART,0.02575170993615292,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",6480,209520,0.09,VP9,random,2,Prop0.03,4,True
kNN,1.5253424010472116,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",6480,209520,78.02,VP9,random,2,Prop0.03,4,True
KRR,0.12805788875840157,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",6480,209520,51.18,VP9,random,2,Prop0.03,4,True
MR,0.3879390352134429,"{""lasso__regressor__alpha"": 0.01}",6480,209520,6.82,VP9,random,2,Prop0.03,4,True
RF,0.02295507281415211,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",6480,209520,1.36,VP9,random,2,Prop0.03,4,True
SVR,0.43376205978684884,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",6480,209520,35.82,VP9,random,2,Prop0.03,4,True
CART,0.02644992348402864,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",6480,209520,0.09,VP9,random,2,Prop0.03,5,True
kNN,1.5150964616541802,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",6480,209520,78.57,VP9,random,2,Prop0.03,5,True
KRR,0.12947862772483137,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",6480,209520,51.47,VP9,random,2,Prop0.03,5,True
MR,0.3975641900794836,"{""lasso__regressor__alpha"": 0.01}",6480,209520,6.65,VP9,random,2,Prop0.03,5,True
RF,0.02324334859552543,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",6480,209520,1.31,VP9,random,2,Prop0.03,5,True
SVR,0.4450315497097373,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",6480,209520,36.5,VP9,random,2,Prop0.03,5,True
CART,0.025648817349246573,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",6480,209520,0.09,VP9,random,2,Prop0.03,6,True
kNN,1.5786081966969103,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",6480,209520,76.98,VP9,random,2,Prop0.03,6,True
KRR,0.13073982279954033,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",6480,209520,51.1,VP9,random,2,Prop0.03,6,True
MR,0.3800759802192125,"{""lasso__regressor__alpha"": 0.01}",6480,209520,6.89,VP9,random,2,Prop0.03,6,True
RF,0.023007451680729728,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",6480,209520,1.3,VP9,random,2,Prop0.03,6,True
SVR,0.44575601302651074,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",6480,209520,35.79,VP9,random,2,Prop0.03,6,True
CART,0.026649489772902494,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",6480,209520,0.1,VP9,random,2,Prop0.03,7,True
kNN,1.5390675632973079,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",6480,209520,73.05,VP9,random,2,Prop0.03,7,True
KRR,0.13429199717175136,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",6480,209520,47.26,VP9,random,2,Prop0.03,7,True
MR,0.3946169823987611,"{""lasso__regressor__alpha"": 0.01}",6480,209520,6.75,VP9,random,2,Prop0.03,7,True
RF,0.023159485546136352,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",6480,209520,1.34,VP9,random,2,Prop0.03,7,True
SVR,0.42704625279945163,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",6480,209520,35.18,VP9,random,2,Prop0.03,7,True
CART,0.026444709199278566,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",6480,209520,0.09,VP9,random,2,Prop0.03,8,True
kNN,1.5798843572538943,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",6480,209520,74.51,VP9,random,2,Prop0.03,8,True
KRR,0.12998259712465904,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",6480,209520,47.5,VP9,random,2,Prop0.03,8,True
MR,0.3829140236673374,"{""lasso__regressor__alpha"": 0.01}",6480,209520,7.02,VP9,random,2,Prop0.03,8,True
RF,0.022956473484674535,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",6480,209520,1.32,VP9,random,2,Prop0.03,8,True
SVR,0.447486721734453,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",6480,209520,33.38,VP9,random,2,Prop0.03,8,True
CART,0.026526845679819035,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",6480,209520,0.09,VP9,random,2,Prop0.03,9,True
kNN,1.493936339344,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",6480,209520,73.67,VP9,random,2,Prop0.03,9,True
KRR,0.12765784567198746,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",6480,209520,47.85,VP9,random,2,Prop0.03,9,True
MR,0.4014978461069058,"{""lasso__regressor__alpha"": 0.01}",6480,209520,5.5,VP9,random,2,Prop0.03,9,True
RF,0.023222581528378552,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",6480,209520,1.26,VP9,random,2,Prop0.03,9,True
SVR,0.43355678360541944,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",6480,209520,35.25,VP9,random,2,Prop0.03,9,True
CART,0.0259569335519543,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",6480,209520,0.09,VP9,random,2,Prop0.03,10,True
kNN,1.5156543639615947,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",6480,209520,72.16,VP9,random,2,Prop0.03,10,True
KRR,0.12344021250852619,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",6480,209520,47.54,VP9,random,2,Prop0.03,10,True
MR,0.39149256410909583,"{""lasso__regressor__alpha"": 0.01}",6480,209520,5.65,VP9,random,2,Prop0.03,10,True
