technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.07521366142815869,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",691,1613,0.01,Dune,random,2,Prop0.3,1,True
kNN,0.11172355798539245,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",691,1613,0.06,Dune,random,2,Prop0.3,1,True
KRR,0.07978207647034591,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.1}",691,1613,0.08,Dune,random,2,Prop0.3,1,True
MR,0.09813956397524824,"{""lasso__regressor__alpha"": 0.01}",691,1613,0.03,Dune,random,2,Prop0.3,1,True
RF,0.06645400561741503,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",691,1613,0.1,Dune,random,2,Prop0.3,1,True
SVR,0.07758641799848881,"{""regressor__tol"": 0.1, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 2.0}",691,1613,0.13,Dune,random,2,Prop0.3,1,True
CART,0.069532093497667,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",691,1613,0.01,Dune,random,2,Prop0.3,2,True
kNN,0.1110074219536432,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",691,1613,0.07,Dune,random,2,Prop0.3,2,True
KRR,0.08247111153478845,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.1}",691,1613,0.08,Dune,random,2,Prop0.3,2,True
MR,0.09382035616983658,"{""lasso__regressor__alpha"": 0.01}",691,1613,0.03,Dune,random,2,Prop0.3,2,True
RF,0.06503630537813526,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",691,1613,0.1,Dune,random,2,Prop0.3,2,True
SVR,0.08396634105985089,"{""regressor__tol"": 0.1, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 2.0}",691,1613,0.13,Dune,random,2,Prop0.3,2,True
CART,0.06933680158920452,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",691,1613,0.01,Dune,random,2,Prop0.3,3,True
kNN,0.11441281728174077,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",691,1613,0.06,Dune,random,2,Prop0.3,3,True
KRR,0.08487718159322322,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.1}",691,1613,0.07,Dune,random,2,Prop0.3,3,True
MR,0.09755719324241074,"{""lasso__regressor__alpha"": 0.01}",691,1613,0.03,Dune,random,2,Prop0.3,3,True
RF,0.06484212970154532,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",691,1613,0.1,Dune,random,2,Prop0.3,3,True
SVR,0.07772488327233339,"{""regressor__tol"": 0.1, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 2.0}",691,1613,0.13,Dune,random,2,Prop0.3,3,True
CART,0.06865788567179701,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",691,1613,0.01,Dune,random,2,Prop0.3,4,True
kNN,0.11672634396117601,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",691,1613,0.06,Dune,random,2,Prop0.3,4,True
KRR,0.08836296141403914,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.1}",691,1613,0.06,Dune,random,2,Prop0.3,4,True
MR,0.10860723796913414,"{""lasso__regressor__alpha"": 0.01}",691,1613,0.03,Dune,random,2,Prop0.3,4,True
RF,0.06610929508574488,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",691,1613,0.1,Dune,random,2,Prop0.3,4,True
SVR,0.07785180673504344,"{""regressor__tol"": 0.1, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 2.0}",691,1613,0.11,Dune,random,2,Prop0.3,4,True
CART,0.0712878921768022,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",691,1613,0.01,Dune,random,2,Prop0.3,5,True
kNN,0.11041031636399246,"{""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}",691,1613,0.06,Dune,random,2,Prop0.3,5,True
KRR,0.07674309562673716,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.1}",691,1613,0.07,Dune,random,2,Prop0.3,5,True
MR,0.09549381832762309,"{""lasso__regressor__alpha"": 0.01}",691,1613,0.03,Dune,random,2,Prop0.3,5,True
