technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.023093791903380092,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",10800,205200,0.12,VP9,random,2,Prop0.05,1,True
kNN,1.36067027287066,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",10800,205200,115.79,VP9,random,2,Prop0.05,1,True
KRR,0.09209779620517243,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",10800,205200,95.9,VP9,random,2,Prop0.05,1,True
MR,0.38574179008195936,"{""lasso__regressor__alpha"": 0.01}",10800,205200,6.93,VP9,random,2,Prop0.05,1,True
RF,0.020105605852680727,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",10800,205200,1.42,VP9,random,2,Prop0.05,1,True
SVR,0.40917996571167903,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",10800,205200,41.75,VP9,random,2,Prop0.05,1,True
CART,0.022993162017245244,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",10800,205200,0.13,VP9,random,2,Prop0.05,2,True
kNN,1.3475998542693084,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",10800,205200,119.18,VP9,random,2,Prop0.05,2,True
KRR,0.09364661702920228,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",10800,205200,95.59,VP9,random,2,Prop0.05,2,True
MR,0.3891514324346032,"{""lasso__regressor__alpha"": 0.01}",10800,205200,6.33,VP9,random,2,Prop0.05,2,True
RF,0.020319720951784206,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",10800,205200,1.42,VP9,random,2,Prop0.05,2,True
SVR,0.40972412234474836,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",10800,205200,43.1,VP9,random,2,Prop0.05,2,True
