technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.017313495799695086,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",64800,151200,0.48,VP9,random,2,Prop0.3,1,True
kNN,1.3761867213595054,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",10000,151200,85.03,VP9,random,2,Prop0.3,1,True
KRR,0.10020312773228142,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",10000,151200,71.8,VP9,random,2,Prop0.3,1,True
MR,0.38617012242111465,"{""lasso__regressor__alpha"": 0.01}",64800,151200,9.16,VP9,random,2,Prop0.3,1,True
RF,0.015098055176607752,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",64800,151200,6.33,VP9,random,2,Prop0.3,1,True
SVR,0.40930148524762966,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",10000,151200,33.24,VP9,random,2,Prop0.3,1,True
CART,0.01747945356139961,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",64800,151200,0.49,VP9,random,2,Prop0.3,2,True
kNN,1.372107423554253,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",10000,151200,86.55,VP9,random,2,Prop0.3,2,True
KRR,0.09680563612075738,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",10000,151200,72.01,VP9,random,2,Prop0.3,2,True
MR,0.38674287159965737,"{""lasso__regressor__alpha"": 0.01}",64800,151200,8.92,VP9,random,2,Prop0.3,2,True
RF,0.01515912617848263,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",64800,151200,6.3,VP9,random,2,Prop0.3,2,True
SVR,0.404550097338162,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",10000,151200,34.52,VP9,random,2,Prop0.3,2,True
CART,0.01758756764783279,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",64800,151200,0.49,VP9,random,2,Prop0.3,3,True
kNN,1.4122879485092543,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",10000,151200,83.83,VP9,random,2,Prop0.3,3,True
KRR,0.09672572471681808,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.01}",10000,151200,70.59,VP9,random,2,Prop0.3,3,True
MR,0.3895311448963414,"{""lasso__regressor__alpha"": 0.01}",64800,151200,9.21,VP9,random,2,Prop0.3,3,True
RF,0.015187822480349692,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",64800,151200,7.18,VP9,random,2,Prop0.3,3,True
SVR,0.4029966797298096,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",10000,151200,34.14,VP9,random,2,Prop0.3,3,True
CART,0.017409034591250434,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",64800,151200,0.48,VP9,random,2,Prop0.3,4,True
