technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,3.380723421243396,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""splitter"": ""best""}",17,415,0.01,Irzip,random,2,Prop0.04,1,True
kNN,3.639271470851179,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",17,415,0.0,Irzip,random,2,Prop0.04,1,True
KRR,2.1508436889249962,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.1}",17,415,0.02,Irzip,random,2,Prop0.04,1,True
MR,0.7929916685377444,"{""lasso__regressor__alpha"": 0.01}",17,415,0.01,Irzip,random,2,Prop0.04,1,True
RF,1.7451793831524733,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 20}",17,415,0.04,Irzip,random,2,Prop0.04,1,True
SVR,1.8434119755027123,"{""regressor__tol"": 0.3, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 0.5}",17,415,0.01,Irzip,random,2,Prop0.04,1,True
CART,0.6981159798391285,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""splitter"": ""best""}",17,415,0.01,Irzip,random,2,Prop0.04,2,True
kNN,1.8095265128193954,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",17,415,0.0,Irzip,random,2,Prop0.04,2,True
KRR,1.7771934356055785,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.1}",17,415,0.02,Irzip,random,2,Prop0.04,2,True
MR,0.6952775370433933,"{""lasso__regressor__alpha"": 0.01}",17,415,0.01,Irzip,random,2,Prop0.04,2,True
RF,2.2355804139899127,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 20}",17,415,0.04,Irzip,random,2,Prop0.04,2,True
SVR,1.1032703967518778,"{""regressor__tol"": 0.3, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 0.5}",17,415,0.01,Irzip,random,2,Prop0.04,2,True
CART,5.52651096606032,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""splitter"": ""best""}",17,415,0.0,Irzip,random,2,Prop0.04,3,True
kNN,5.5037268700082675,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",17,415,0.0,Irzip,random,2,Prop0.04,3,True
KRR,4.797293680057158,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.1}",17,415,0.01,Irzip,random,2,Prop0.04,3,True
MR,3.3370742974366085,"{""lasso__regressor__alpha"": 0.01}",17,415,0.01,Irzip,random,2,Prop0.04,3,True
RF,4.865344621231012,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 20}",17,415,0.04,Irzip,random,2,Prop0.04,3,True
SVR,3.751350439345606,"{""regressor__tol"": 0.3, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 0.5}",17,415,0.01,Irzip,random,2,Prop0.04,3,True
CART,1.1219657073959588,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""splitter"": ""best""}",17,415,0.0,Irzip,random,2,Prop0.04,4,True
kNN,1.194099926504909,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",17,415,0.0,Irzip,random,2,Prop0.04,4,True
KRR,1.0832920514862716,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.1}",17,415,0.01,Irzip,random,2,Prop0.04,4,True
MR,0.9011109627853743,"{""lasso__regressor__alpha"": 0.01}",17,415,0.01,Irzip,random,2,Prop0.04,4,True
RF,0.9865027943426757,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 20}",17,415,0.04,Irzip,random,2,Prop0.04,4,True
SVR,0.6927660261172486,"{""regressor__tol"": 0.3, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 0.5}",17,415,0.01,Irzip,random,2,Prop0.04,4,True
