technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.05778409967988412,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",2746,65894,0.04,7z,random,2,Prop0.04,1,True
kNN,0.4223996758555338,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2746,65894,11.05,7z,random,2,Prop0.04,1,True
KRR,0.08747762064974007,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",2746,65894,6.97,7z,random,2,Prop0.04,1,True
MR,0.10509578814138718,"{""lasso__regressor__alpha"": 0.001}",2746,65894,1.93,7z,random,2,Prop0.04,1,True
RF,0.05327364781456962,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",2746,65894,0.38,7z,random,2,Prop0.04,1,True
SVR,0.23031585312158886,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2746,65894,7.67,7z,random,2,Prop0.04,1,True
CART,0.05512423793774954,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",2746,65894,0.04,7z,random,2,Prop0.04,2,True
kNN,0.4244722111036381,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2746,65894,11.13,7z,random,2,Prop0.04,2,True
KRR,0.08262843060105554,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",2746,65894,7.0,7z,random,2,Prop0.04,2,True
MR,0.10382096775265083,"{""lasso__regressor__alpha"": 0.001}",2746,65894,1.98,7z,random,2,Prop0.04,2,True
RF,0.0525460296864884,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",2746,65894,0.38,7z,random,2,Prop0.04,2,True
SVR,0.22917365248236896,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2746,65894,7.36,7z,random,2,Prop0.04,2,True
CART,0.058428339778237824,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",2746,65894,0.04,7z,random,2,Prop0.04,3,True
kNN,0.424378533678827,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2746,65894,11.36,7z,random,2,Prop0.04,3,True
KRR,0.08548610346451499,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",2746,65894,6.84,7z,random,2,Prop0.04,3,True
MR,0.10457843457872797,"{""lasso__regressor__alpha"": 0.001}",2746,65894,2.06,7z,random,2,Prop0.04,3,True
RF,0.05564423015042019,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",2746,65894,0.39,7z,random,2,Prop0.04,3,True
SVR,0.22497447265346965,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2746,65894,7.42,7z,random,2,Prop0.04,3,True
CART,0.06280627592882851,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",2746,65894,0.03,7z,random,2,Prop0.04,4,True
kNN,0.42136613754008523,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2746,65894,11.13,7z,random,2,Prop0.04,4,True
KRR,0.08393378460720995,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",2746,65894,6.83,7z,random,2,Prop0.04,4,True
MR,0.1064668798002234,"{""lasso__regressor__alpha"": 0.001}",2746,65894,2.05,7z,random,2,Prop0.04,4,True
RF,0.0537276861708223,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",2746,65894,0.41,7z,random,2,Prop0.04,4,True
SVR,0.23743073330367795,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2746,65894,7.54,7z,random,2,Prop0.04,4,True
CART,0.06021913304865347,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",2746,65894,0.03,7z,random,2,Prop0.04,5,True
kNN,0.4151251034583158,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2746,65894,11.15,7z,random,2,Prop0.04,5,True
KRR,0.08308758908581677,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",2746,65894,6.85,7z,random,2,Prop0.04,5,True
MR,0.10593570176965011,"{""lasso__regressor__alpha"": 0.001}",2746,65894,2.08,7z,random,2,Prop0.04,5,True
RF,0.055263385088171794,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",2746,65894,0.38,7z,random,2,Prop0.04,5,True
SVR,0.23673524903741303,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2746,65894,7.62,7z,random,2,Prop0.04,5,True
CART,0.05863982413964039,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",2746,65894,0.04,7z,random,2,Prop0.04,6,True
kNN,0.4485995152708194,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2746,65894,10.94,7z,random,2,Prop0.04,6,True
KRR,0.08386189700960825,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",2746,65894,6.85,7z,random,2,Prop0.04,6,True
MR,0.10852705429553343,"{""lasso__regressor__alpha"": 0.001}",2746,65894,2.09,7z,random,2,Prop0.04,6,True
RF,0.055554732287441254,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",2746,65894,0.37,7z,random,2,Prop0.04,6,True
SVR,0.24469216556457266,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2746,65894,7.25,7z,random,2,Prop0.04,6,True
CART,0.05650349227158204,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",2746,65894,0.04,7z,random,2,Prop0.04,7,True
kNN,0.4008940612272039,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2746,65894,10.78,7z,random,2,Prop0.04,7,True
KRR,0.08499013180508036,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",2746,65894,6.74,7z,random,2,Prop0.04,7,True
MR,0.10304170492328094,"{""lasso__regressor__alpha"": 0.001}",2746,65894,1.76,7z,random,2,Prop0.04,7,True
RF,0.05228744335919264,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",2746,65894,0.4,7z,random,2,Prop0.04,7,True
SVR,0.2256390106068808,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2746,65894,7.53,7z,random,2,Prop0.04,7,True
CART,0.05650634461415088,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",2746,65894,0.03,7z,random,2,Prop0.04,8,True
kNN,0.43014820871682685,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2746,65894,11.01,7z,random,2,Prop0.04,8,True
KRR,0.084827131409653,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",2746,65894,6.56,7z,random,2,Prop0.04,8,True
MR,0.10680324180038417,"{""lasso__regressor__alpha"": 0.001}",2746,65894,1.79,7z,random,2,Prop0.04,8,True
RF,0.05505521146814943,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",2746,65894,0.42,7z,random,2,Prop0.04,8,True
SVR,0.22976189991240833,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2746,65894,7.39,7z,random,2,Prop0.04,8,True
CART,0.058860797314272406,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",2746,65894,0.04,7z,random,2,Prop0.04,9,True
kNN,0.4478542291337648,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2746,65894,10.84,7z,random,2,Prop0.04,9,True
KRR,0.08602754409065481,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",2746,65894,6.7,7z,random,2,Prop0.04,9,True
MR,0.10830198805501236,"{""lasso__regressor__alpha"": 0.001}",2746,65894,1.88,7z,random,2,Prop0.04,9,True
RF,0.055966606155133214,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",2746,65894,0.41,7z,random,2,Prop0.04,9,True
SVR,0.2419453058319243,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2746,65894,7.47,7z,random,2,Prop0.04,9,True
CART,0.05764267234444413,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",2746,65894,0.03,7z,random,2,Prop0.04,10,True
kNN,0.4111731819874224,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2746,65894,11.0,7z,random,2,Prop0.04,10,True
KRR,0.08310150456465688,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",2746,65894,6.73,7z,random,2,Prop0.04,10,True
MR,0.10184861316844318,"{""lasso__regressor__alpha"": 0.001}",2746,65894,1.74,7z,random,2,Prop0.04,10,True
RF,0.05439853787353886,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",2746,65894,0.4,7z,random,2,Prop0.04,10,True
SVR,0.22250678935442028,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2746,65894,7.41,7z,random,2,Prop0.04,10,True
CART,0.06012062262420757,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",2746,65894,0.04,7z,random,2,Prop0.04,11,True
kNN,0.44542929590029606,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2746,65894,10.88,7z,random,2,Prop0.04,11,True
KRR,0.08517906828985335,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",2746,65894,6.7,7z,random,2,Prop0.04,11,True
MR,0.10685840262602711,"{""lasso__regressor__alpha"": 0.001}",2746,65894,1.87,7z,random,2,Prop0.04,11,True
RF,0.05458079921064965,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",2746,65894,0.38,7z,random,2,Prop0.04,11,True
SVR,0.23839992945189828,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2746,65894,7.18,7z,random,2,Prop0.04,11,True
CART,0.055641753997143065,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",2746,65894,0.03,7z,random,2,Prop0.04,12,True
kNN,0.42516649425038316,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2746,65894,11.09,7z,random,2,Prop0.04,12,True
KRR,0.0838558640049722,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",2746,65894,6.76,7z,random,2,Prop0.04,12,True
MR,0.10739763957215347,"{""lasso__regressor__alpha"": 0.001}",2746,65894,1.8,7z,random,2,Prop0.04,12,True
RF,0.0547260773907231,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",2746,65894,0.41,7z,random,2,Prop0.04,12,True
SVR,0.2468195238843998,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2746,65894,7.41,7z,random,2,Prop0.04,12,True
CART,0.060576408003088084,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",2746,65894,0.04,7z,random,2,Prop0.04,13,True
kNN,0.41637623597962076,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2746,65894,10.81,7z,random,2,Prop0.04,13,True
KRR,0.08747158704931292,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",2746,65894,6.71,7z,random,2,Prop0.04,13,True
MR,0.10468523985403133,"{""lasso__regressor__alpha"": 0.001}",2746,65894,1.81,7z,random,2,Prop0.04,13,True
RF,0.055579006778634345,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",2746,65894,0.43,7z,random,2,Prop0.04,13,True
SVR,0.2310641604581284,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2746,65894,7.19,7z,random,2,Prop0.04,13,True
CART,0.060249467806446945,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",2746,65894,0.03,7z,random,2,Prop0.04,14,True
