technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.0032959027729518664,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",230,922,0.0,x264,random,2,Prop0.2,1,True
kNN,0.07572203934265162,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",230,922,0.02,x264,random,2,Prop0.2,1,True
KRR,0.004267721810484526,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",230,922,0.02,x264,random,2,Prop0.2,1,True
MR,0.011222629639641383,"{""lasso__regressor__alpha"": 0.001}",230,922,0.01,x264,random,2,Prop0.2,1,True
RF,0.006174323406221733,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",230,922,0.04,x264,random,2,Prop0.2,1,True
SVR,0.038680530540776796,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",230,922,0.01,x264,random,2,Prop0.2,1,True
CART,0.002964142287037392,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",230,922,0.0,x264,random,2,Prop0.2,2,True
kNN,0.07262876651663358,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",230,922,0.01,x264,random,2,Prop0.2,2,True
KRR,0.004524196751218109,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",230,922,0.02,x264,random,2,Prop0.2,2,True
MR,0.011646969764017133,"{""lasso__regressor__alpha"": 0.001}",230,922,0.01,x264,random,2,Prop0.2,2,True
RF,0.005213092436872676,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",230,922,0.04,x264,random,2,Prop0.2,2,True
SVR,0.040381242648797375,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",230,922,0.01,x264,random,2,Prop0.2,2,True
CART,0.004657919216795495,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",230,922,0.0,x264,random,2,Prop0.2,3,True
kNN,0.08047264468052223,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",230,922,0.01,x264,random,2,Prop0.2,3,True
KRR,0.004068550834082502,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",230,922,0.02,x264,random,2,Prop0.2,3,True
MR,0.01111536010398659,"{""lasso__regressor__alpha"": 0.001}",230,922,0.01,x264,random,2,Prop0.2,3,True
RF,0.0057176724372404045,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",230,922,0.04,x264,random,2,Prop0.2,3,True
SVR,0.0378406841441997,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",230,922,0.01,x264,random,2,Prop0.2,3,True
CART,0.003931294062642525,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",230,922,0.0,x264,random,2,Prop0.2,4,True
kNN,0.07628958993769738,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",230,922,0.01,x264,random,2,Prop0.2,4,True
KRR,0.0039169731125115355,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",230,922,0.02,x264,random,2,Prop0.2,4,True
MR,0.011990956487454218,"{""lasso__regressor__alpha"": 0.001}",230,922,0.01,x264,random,2,Prop0.2,4,True
RF,0.005742390652207583,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",230,922,0.04,x264,random,2,Prop0.2,4,True
SVR,0.04032734937858437,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",230,922,0.01,x264,random,2,Prop0.2,4,True
CART,0.004468075254220432,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",230,922,0.0,x264,random,2,Prop0.2,5,True
kNN,0.0851358779904224,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",230,922,0.01,x264,random,2,Prop0.2,5,True
KRR,0.004443436360147988,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.0001}",230,922,0.01,x264,random,2,Prop0.2,5,True
MR,0.01095205242107671,"{""lasso__regressor__alpha"": 0.001}",230,922,0.01,x264,random,2,Prop0.2,5,True
RF,0.004961216109728666,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 15}",230,922,0.04,x264,random,2,Prop0.2,5,True
SVR,0.04095003215280389,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",230,922,0.01,x264,random,2,Prop0.2,5,True
CART,0.0034181191233799537,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",230,922,0.0,x264,random,2,Prop0.2,6,True
kNN,0.07042832444383032,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",230,922,0.01,x264,random,2,Prop0.2,6,True
