technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.05123622008244891,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",6864,61776,0.06,7z,random,2,Prop0.1,1,True
kNN,0.33607763701874677,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",6864,61776,23.06,7z,random,2,Prop0.1,1,True
KRR,0.06919481071621555,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.01}",6864,61776,21.82,7z,random,2,Prop0.1,1,True
MR,0.1041689738650246,"{""lasso__regressor__alpha"": 0.001}",6864,61776,2.32,7z,random,2,Prop0.1,1,True
RF,0.045933229422645626,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",6864,61776,0.69,7z,random,2,Prop0.1,1,True
SVR,0.19747142701430356,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",6864,61776,8.82,7z,random,2,Prop0.1,1,True
CART,0.05017721373360903,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",6864,61776,0.06,7z,random,2,Prop0.1,2,True
kNN,0.33477811313678957,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",6864,61776,23.8,7z,random,2,Prop0.1,2,True
KRR,0.06988038674239025,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.01}",6864,61776,21.61,7z,random,2,Prop0.1,2,True
MR,0.10351064547682311,"{""lasso__regressor__alpha"": 0.001}",6864,61776,2.24,7z,random,2,Prop0.1,2,True
RF,0.04489059942737471,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",6864,61776,0.7,7z,random,2,Prop0.1,2,True
SVR,0.19609637927286638,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",6864,61776,9.17,7z,random,2,Prop0.1,2,True
CART,0.04968091576441113,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",6864,61776,0.06,7z,random,2,Prop0.1,3,True
kNN,0.3325520350802871,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",6864,61776,23.89,7z,random,2,Prop0.1,3,True
KRR,0.0691680066964927,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.01}",6864,61776,21.79,7z,random,2,Prop0.1,3,True
MR,0.10417245394681295,"{""lasso__regressor__alpha"": 0.001}",6864,61776,2.42,7z,random,2,Prop0.1,3,True
RF,0.04462611296248259,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",6864,61776,0.7,7z,random,2,Prop0.1,3,True
SVR,0.20106659159802726,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",6864,61776,9.36,7z,random,2,Prop0.1,3,True
CART,0.050664171514135124,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",6864,61776,0.06,7z,random,2,Prop0.1,4,True
kNN,0.33847610699332475,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",6864,61776,23.3,7z,random,2,Prop0.1,4,True
KRR,0.07013818849694649,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.01}",6864,61776,21.94,7z,random,2,Prop0.1,4,True
MR,0.10488389495588105,"{""lasso__regressor__alpha"": 0.001}",6864,61776,2.31,7z,random,2,Prop0.1,4,True
RF,0.04478159849042749,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",6864,61776,0.68,7z,random,2,Prop0.1,4,True
SVR,0.20216554721737923,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",6864,61776,9.01,7z,random,2,Prop0.1,4,True
CART,0.05084373967990774,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",6864,61776,0.06,7z,random,2,Prop0.1,5,True
kNN,0.3422811999783111,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",6864,61776,22.81,7z,random,2,Prop0.1,5,True
KRR,0.06947210865804107,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.01}",6864,61776,21.59,7z,random,2,Prop0.1,5,True
MR,0.10641010543086406,"{""lasso__regressor__alpha"": 0.001}",6864,61776,2.48,7z,random,2,Prop0.1,5,True
RF,0.04464716681354264,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",6864,61776,0.69,7z,random,2,Prop0.1,5,True
SVR,0.2046391412805473,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",6864,61776,8.99,7z,random,2,Prop0.1,5,True
CART,0.05161464189671921,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",6864,61776,0.06,7z,random,2,Prop0.1,6,True
kNN,0.3462321939394618,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",6864,61776,22.82,7z,random,2,Prop0.1,6,True
KRR,0.07044689969758804,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.01}",6864,61776,21.66,7z,random,2,Prop0.1,6,True
MR,0.10619464641504107,"{""lasso__regressor__alpha"": 0.001}",6864,61776,2.5,7z,random,2,Prop0.1,6,True
RF,0.04522221164693372,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",6864,61776,0.68,7z,random,2,Prop0.1,6,True
SVR,0.2115339381405796,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",6864,61776,9.21,7z,random,2,Prop0.1,6,True
CART,0.04786739954643946,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",6864,61776,0.06,7z,random,2,Prop0.1,7,True
kNN,0.3482158995580977,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",6864,61776,23.59,7z,random,2,Prop0.1,7,True
KRR,0.07044402466049961,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.01}",6864,61776,21.05,7z,random,2,Prop0.1,7,True
MR,0.10629788643096105,"{""lasso__regressor__alpha"": 0.001}",6864,61776,2.24,7z,random,2,Prop0.1,7,True
RF,0.04391039857694923,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 20}",6864,61776,0.68,7z,random,2,Prop0.1,7,True
SVR,0.20106977324583003,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",6864,61776,9.26,7z,random,2,Prop0.1,7,True
CART,0.05138928561924558,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",6864,61776,0.06,7z,random,2,Prop0.1,8,True
kNN,0.33519670097643917,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",6864,61776,23.64,7z,random,2,Prop0.1,8,True
