technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.1763988100305337,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",135,13350,0.01,Hippacc,random,2,Prop0.01,1,True
kNN,0.2019854018084464,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",135,13350,0.23,Hippacc,random,2,Prop0.01,1,True
KRR,0.1600308526422679,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.0001}",135,13350,0.09,Hippacc,random,2,Prop0.01,1,True
MR,0.1508554139362673,"{""lasso__regressor__alpha"": 0.01}",135,13350,0.43,Hippacc,random,2,Prop0.01,1,True
RF,0.146604836903682,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",135,13350,0.07,Hippacc,random,2,Prop0.01,1,True
SVR,0.1559986881865623,"{""regressor__tol"": 0.1, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 1.0}",135,13350,0.16,Hippacc,random,2,Prop0.01,1,True
CART,0.1380033072899903,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",135,13350,0.01,Hippacc,random,2,Prop0.01,2,True
kNN,0.2328434526465807,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",135,13350,0.23,Hippacc,random,2,Prop0.01,2,True
KRR,0.1589716972591423,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.0001}",135,13350,0.08,Hippacc,random,2,Prop0.01,2,True
MR,0.1352074124674601,"{""lasso__regressor__alpha"": 0.01}",135,13350,0.44,Hippacc,random,2,Prop0.01,2,True
RF,0.1245590825050181,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",135,13350,0.07,Hippacc,random,2,Prop0.01,2,True
SVR,0.148164149290525,"{""regressor__tol"": 0.1, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 1.0}",135,13350,0.17,Hippacc,random,2,Prop0.01,2,True
CART,0.1638288247250841,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",135,13350,0.01,Hippacc,random,2,Prop0.01,3,True
kNN,0.2244710766730534,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",135,13350,0.22,Hippacc,random,2,Prop0.01,3,True
KRR,0.1606746775682999,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.0001}",135,13350,0.07,Hippacc,random,2,Prop0.01,3,True
MR,0.1441954953873923,"{""lasso__regressor__alpha"": 0.01}",135,13350,0.43,Hippacc,random,2,Prop0.01,3,True
RF,0.1242156226320818,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",135,13350,0.07,Hippacc,random,2,Prop0.01,3,True
SVR,0.1525040943310769,"{""regressor__tol"": 0.1, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 1.0}",135,13350,0.17,Hippacc,random,2,Prop0.01,3,True
CART,0.1465658520823783,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""splitter"": ""random""}",135,13350,0.01,Hippacc,random,2,Prop0.01,4,True
kNN,0.2163038997539947,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",135,13350,0.23,Hippacc,random,2,Prop0.01,4,True
KRR,0.1572151679991464,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.2, ""regressor__alpha"": 0.0001}",135,13350,0.07,Hippacc,random,2,Prop0.01,4,True
MR,0.1460076885693417,"{""lasso__regressor__alpha"": 0.01}",135,13350,0.43,Hippacc,random,2,Prop0.01,4,True
