technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.4708881980790617,{},4,428,0.0,Irzip,random,2,Prop0.01,1,False
kNN,4.213101312526163,"{""n_neighbors"": 3}",4,428,0.0,Irzip,random,2,Prop0.01,1,False
KRR,4.613461403462364,{},4,428,0.01,Irzip,random,2,Prop0.01,1,False
MR,5.172874702580272,{},4,428,0.01,Irzip,random,2,Prop0.01,1,False
RF,4.417111018423348,{},4,428,0.17,Irzip,random,2,Prop0.01,1,False
SVR,3.1674169918780257,{},4,428,0.0,Irzip,random,2,Prop0.01,1,False
CART,0.4350569518095674,{},4,428,0.0,Irzip,random,2,Prop0.01,2,False
kNN,0.809064293397686,"{""n_neighbors"": 3}",4,428,0.0,Irzip,random,2,Prop0.01,2,False
KRR,0.7415950521312167,{},4,428,0.01,Irzip,random,2,Prop0.01,2,False
MR,0.8591919761147239,{},4,428,0.01,Irzip,random,2,Prop0.01,2,False
RF,0.6261423044505715,{},4,428,0.17,Irzip,random,2,Prop0.01,2,False
SVR,0.667644306212992,{},4,428,0.0,Irzip,random,2,Prop0.01,2,False
CART,2.508391493378091,{},4,428,0.0,Irzip,random,2,Prop0.01,3,False
kNN,9.63088726222382,"{""n_neighbors"": 3}",4,428,0.0,Irzip,random,2,Prop0.01,3,False
KRR,10.519000557140984,{},4,428,0.01,Irzip,random,2,Prop0.01,3,False
MR,11.863043925173026,{},4,428,0.01,Irzip,random,2,Prop0.01,3,False
RF,12.32110164953202,{},4,428,0.17,Irzip,random,2,Prop0.01,3,False
SVR,11.602448042223482,{},4,428,0.0,Irzip,random,2,Prop0.01,3,False
CART,0.4643497454427226,{},4,428,0.0,Irzip,random,2,Prop0.01,4,False
kNN,0.7597123836210857,"{""n_neighbors"": 3}",4,428,0.0,Irzip,random,2,Prop0.01,4,False
KRR,0.6001944465946817,{},4,428,0.01,Irzip,random,2,Prop0.01,4,False
MR,0.7378085803312715,{},4,428,0.01,Irzip,random,2,Prop0.01,4,False
RF,0.6064770757836982,{},4,428,0.17,Irzip,random,2,Prop0.01,4,False
SVR,0.5765062341291237,{},4,428,0.0,Irzip,random,2,Prop0.01,4,False
CART,0.4762601946721554,{},4,428,0.0,Irzip,random,2,Prop0.01,5,False
kNN,0.6383144531885273,"{""n_neighbors"": 3}",4,428,0.0,Irzip,random,2,Prop0.01,5,False
KRR,0.6390929760974308,{},4,428,0.0,Irzip,random,2,Prop0.01,5,False
MR,0.6575206885811161,{},4,428,0.01,Irzip,random,2,Prop0.01,5,False
RF,0.5930597110634506,{},4,428,0.17,Irzip,random,2,Prop0.01,5,False
SVR,0.5762668260511827,{},4,428,0.0,Irzip,random,2,Prop0.01,5,False
CART,2.8941108614487674,{},4,428,0.0,Irzip,random,2,Prop0.01,6,False
kNN,26.58463440638267,"{""n_neighbors"": 3}",4,428,0.0,Irzip,random,2,Prop0.01,6,False
KRR,23.68755584693405,{},4,428,0.0,Irzip,random,2,Prop0.01,6,False
MR,26.956911172818597,{},4,428,0.01,Irzip,random,2,Prop0.01,6,False
RF,22.066586405544875,{},4,428,0.17,Irzip,random,2,Prop0.01,6,False
SVR,22.549869038359272,{},4,428,0.0,Irzip,random,2,Prop0.01,6,False
CART,5.288047186188447,{},4,428,0.0,Irzip,random,2,Prop0.01,7,False
kNN,17.056010878648244,"{""n_neighbors"": 3}",4,428,0.0,Irzip,random,2,Prop0.01,7,False
KRR,12.835897364690732,{},4,428,0.0,Irzip,random,2,Prop0.01,7,False
MR,17.16555982487727,{},4,428,0.01,Irzip,random,2,Prop0.01,7,False
RF,13.218704613700265,{},4,428,0.17,Irzip,random,2,Prop0.01,7,False
SVR,9.643242644522932,{},4,428,0.0,Irzip,random,2,Prop0.01,7,False
CART,3.574193890145619,{},4,428,0.0,Irzip,random,2,Prop0.01,8,False
kNN,3.338099117346977,"{""n_neighbors"": 3}",4,428,0.0,Irzip,random,2,Prop0.01,8,False
KRR,3.3821965927186355,{},4,428,0.0,Irzip,random,2,Prop0.01,8,False
MR,3.4024393683742957,{},4,428,0.01,Irzip,random,2,Prop0.01,8,False
RF,3.4037526069332724,{},4,428,0.17,Irzip,random,2,Prop0.01,8,False
SVR,3.3412008374468223,{},4,428,0.0,Irzip,random,2,Prop0.01,8,False
CART,0.8785541852270461,{},4,428,0.0,Irzip,random,2,Prop0.01,9,False
kNN,1.3850578054979468,"{""n_neighbors"": 3}",4,428,0.0,Irzip,random,2,Prop0.01,9,False
KRR,1.4786318751878882,{},4,428,0.0,Irzip,random,2,Prop0.01,9,False
MR,1.6751296796071236,{},4,428,0.01,Irzip,random,2,Prop0.01,9,False
RF,1.2909363380996235,{},4,428,0.17,Irzip,random,2,Prop0.01,9,False
SVR,1.0813208074448155,{},4,428,0.0,Irzip,random,2,Prop0.01,9,False
CART,0.4156498978439417,{},4,428,0.0,Irzip,random,2,Prop0.01,10,False
kNN,0.9669123613717524,"{""n_neighbors"": 3}",4,428,0.0,Irzip,random,2,Prop0.01,10,False
