technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.0418124539762039,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",1935,191601,0.06,JavaGC,random,2,Prop0.01,1,True
kNN,0.5427290513818511,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",1935,191601,19.77,JavaGC,random,2,Prop0.01,1,True
KRR,0.1654021980940148,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.01}",1935,191601,12.14,JavaGC,random,2,Prop0.01,1,True
MR,0.1661436499110706,"{""lasso__regressor__alpha"": 0.001}",1935,191601,5.88,JavaGC,random,2,Prop0.01,1,True
RF,0.0357909446647957,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",1935,191601,0.72,JavaGC,random,2,Prop0.01,1,True
SVR,0.2077766574691462,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",1935,191601,18.11,JavaGC,random,2,Prop0.01,1,True
CART,0.0397717712596527,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",1935,191601,0.06,JavaGC,random,2,Prop0.01,2,True
kNN,0.5696676231072936,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",1935,191601,19.2,JavaGC,random,2,Prop0.01,2,True
KRR,0.1709323087020947,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.01}",1935,191601,12.12,JavaGC,random,2,Prop0.01,2,True
MR,0.1821833001550284,"{""lasso__regressor__alpha"": 0.001}",1935,191601,5.25,JavaGC,random,2,Prop0.01,2,True
RF,0.0351886279807464,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",1935,191601,0.76,JavaGC,random,2,Prop0.01,2,True
SVR,0.2116867160750925,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",1935,191601,18.12,JavaGC,random,2,Prop0.01,2,True
CART,0.0408272866509508,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",1935,191601,0.06,JavaGC,random,2,Prop0.01,3,True
kNN,0.5815651620361113,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",1935,191601,19.75,JavaGC,random,2,Prop0.01,3,True
KRR,0.181154564794993,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.05, ""regressor__alpha"": 0.01}",1935,191601,11.97,JavaGC,random,2,Prop0.01,3,True
MR,0.1894342872824981,"{""lasso__regressor__alpha"": 0.001}",1935,191601,5.26,JavaGC,random,2,Prop0.01,3,True
RF,0.0359122014722312,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",1935,191601,0.72,JavaGC,random,2,Prop0.01,3,True
