technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.7067802209549366,{},3,1149,0.01,x264,random,1,T1,1,False
kNN,0.6043792594708889,"{""n_neighbors"": 2}",3,1149,0.01,x264,random,1,T1,1,False
KRR,0.5927769444386812,{},3,1149,0.02,x264,random,1,T1,1,False
MR,0.6641792591570567,{},3,1149,0.01,x264,random,1,T1,1,False
RF,0.6552889726502129,{},3,1149,0.2,x264,random,1,T1,1,False
SVR,0.6049064844825657,{},3,1149,0.01,x264,random,1,T1,1,False
CART,0.45629985493837444,{},3,1149,0.01,x264,random,1,T1,2,False
kNN,0.32956262602708575,"{""n_neighbors"": 2}",3,1149,0.01,x264,random,1,T1,2,False
KRR,0.30667464047969356,{},3,1149,0.02,x264,random,1,T1,2,False
MR,0.3858072201783265,{},3,1149,0.01,x264,random,1,T1,2,False
RF,0.30040544782533596,{},3,1149,0.2,x264,random,1,T1,2,False
SVR,0.39287322576445655,{},3,1149,0.01,x264,random,1,T1,2,False
CART,0.41890249319033135,{},3,1149,0.0,x264,random,1,T1,3,False
kNN,0.3556110491316106,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,3,False
KRR,0.314525512271733,{},3,1149,0.01,x264,random,1,T1,3,False
MR,0.4176301278677,{},3,1149,0.01,x264,random,1,T1,3,False
RF,0.3364957397404829,{},3,1149,0.2,x264,random,1,T1,3,False
SVR,0.4124795547876693,{},3,1149,0.01,x264,random,1,T1,3,False
CART,0.34930703350222636,{},3,1149,0.0,x264,random,1,T1,4,False
kNN,0.3210183365838841,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,4,False
KRR,0.30029296796567323,{},3,1149,0.01,x264,random,1,T1,4,False
MR,0.34323465347622006,{},3,1149,0.01,x264,random,1,T1,4,False
RF,0.2886342467127878,{},3,1149,0.2,x264,random,1,T1,4,False
SVR,0.3485503022311553,{},3,1149,0.01,x264,random,1,T1,4,False
CART,0.2287063105839319,{},3,1149,0.0,x264,random,1,T1,5,False
kNN,0.3577972913707852,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,5,False
KRR,0.2862397798978105,{},3,1149,0.01,x264,random,1,T1,5,False
MR,0.410224059238263,{},3,1149,0.01,x264,random,1,T1,5,False
RF,0.28421635508512,{},3,1149,0.2,x264,random,1,T1,5,False
SVR,0.41854304143628657,{},3,1149,0.0,x264,random,1,T1,5,False
CART,0.5076638026021161,{},3,1149,0.0,x264,random,1,T1,6,False
kNN,0.4323419400892451,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,6,False
KRR,0.45190188947196996,{},3,1149,0.01,x264,random,1,T1,6,False
MR,0.4373863543182249,{},3,1149,0.01,x264,random,1,T1,6,False
RF,0.38931289767384886,{},3,1149,0.2,x264,random,1,T1,6,False
SVR,0.39652839265135514,{},3,1149,0.01,x264,random,1,T1,6,False
CART,0.5675349995784372,{},3,1149,0.0,x264,random,1,T1,7,False
kNN,0.4913591676082104,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,7,False
KRR,0.44531679866666823,{},3,1149,0.01,x264,random,1,T1,7,False
MR,0.4986417418301357,{},3,1149,0.01,x264,random,1,T1,7,False
RF,0.4883106050840471,{},3,1149,0.2,x264,random,1,T1,7,False
SVR,0.44717066131834543,{},3,1149,0.01,x264,random,1,T1,7,False
CART,0.22980967582128958,{},3,1149,0.0,x264,random,1,T1,8,False
kNN,0.24964539281740664,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,8,False
KRR,0.25569215656518174,{},3,1149,0.01,x264,random,1,T1,8,False
MR,0.31572132557059307,{},3,1149,0.01,x264,random,1,T1,8,False
RF,0.2449775147838871,{},3,1149,0.2,x264,random,1,T1,8,False
SVR,0.29638788930028986,{},3,1149,0.01,x264,random,1,T1,8,False
CART,0.2406549142136163,{},3,1149,0.0,x264,random,1,T1,9,False
kNN,0.2661358223836026,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,9,False
KRR,0.20241545917753312,{},3,1149,0.01,x264,random,1,T1,9,False
MR,0.31531804361121224,{},3,1149,0.01,x264,random,1,T1,9,False
RF,0.23497114354868356,{},3,1149,0.2,x264,random,1,T1,9,False
SVR,0.2865704873050515,{},3,1149,0.01,x264,random,1,T1,9,False
CART,0.5332367411794958,{},3,1149,0.0,x264,random,1,T1,10,False
kNN,0.34151891777383786,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,10,False
KRR,0.2820396286556543,{},3,1149,0.01,x264,random,1,T1,10,False
MR,0.3729596204814627,{},3,1149,0.01,x264,random,1,T1,10,False
RF,0.298931052096748,{},3,1149,0.2,x264,random,1,T1,10,False
SVR,0.2972609958547211,{},3,1149,0.01,x264,random,1,T1,10,False
CART,0.36430070765282857,{},3,1149,0.0,x264,random,1,T1,11,False
kNN,0.311962336529718,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,11,False
KRR,0.28402210305846004,{},3,1149,0.01,x264,random,1,T1,11,False
MR,0.33777346772280603,{},3,1149,0.01,x264,random,1,T1,11,False
RF,0.2910610274715902,{},3,1149,0.2,x264,random,1,T1,11,False
SVR,0.3388518028178368,{},3,1149,0.01,x264,random,1,T1,11,False
CART,0.6296455301072553,{},3,1149,0.0,x264,random,1,T1,12,False
kNN,0.4511304810131177,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,12,False
KRR,0.5153966394013577,{},3,1149,0.01,x264,random,1,T1,12,False
MR,0.4827254271004274,{},3,1149,0.01,x264,random,1,T1,12,False
RF,0.46223389688443645,{},3,1149,0.2,x264,random,1,T1,12,False
SVR,0.49813305602129593,{},3,1149,0.0,x264,random,1,T1,12,False
CART,0.49267882842438404,{},3,1149,0.0,x264,random,1,T1,13,False
kNN,0.4054538234650955,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,13,False
KRR,0.4234272967342841,{},3,1149,0.01,x264,random,1,T1,13,False
MR,0.429176277821368,{},3,1149,0.01,x264,random,1,T1,13,False
RF,0.41468536658288857,{},3,1149,0.2,x264,random,1,T1,13,False
SVR,0.41827862268929167,{},3,1149,0.01,x264,random,1,T1,13,False
CART,0.39320819906857973,{},3,1149,0.0,x264,random,1,T1,14,False
kNN,0.3782590662402454,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,14,False
KRR,0.378820956992632,{},3,1149,0.01,x264,random,1,T1,14,False
MR,0.37716352290039096,{},3,1149,0.01,x264,random,1,T1,14,False
RF,0.37745573226579743,{},3,1149,0.2,x264,random,1,T1,14,False
SVR,0.37530351164097214,{},3,1149,0.01,x264,random,1,T1,14,False
CART,0.29069880049877383,{},3,1149,0.0,x264,random,1,T1,15,False
kNN,0.25357591799551443,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,15,False
KRR,0.24486787107913005,{},3,1149,0.01,x264,random,1,T1,15,False
MR,0.3151102839105712,{},3,1149,0.01,x264,random,1,T1,15,False
RF,0.2574225749443997,{},3,1149,0.2,x264,random,1,T1,15,False
SVR,0.2841453639435947,{},3,1149,0.01,x264,random,1,T1,15,False
CART,0.3718362208581342,{},3,1149,0.0,x264,random,1,T1,16,False
kNN,0.2718537558679843,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,16,False
KRR,0.26386700734714547,{},3,1149,0.01,x264,random,1,T1,16,False
MR,0.31601792079999574,{},3,1149,0.01,x264,random,1,T1,16,False
RF,0.2658304499454819,{},3,1149,0.2,x264,random,1,T1,16,False
SVR,0.2936752353676843,{},3,1149,0.0,x264,random,1,T1,16,False
CART,0.34509109256230336,{},3,1149,0.0,x264,random,1,T1,17,False
kNN,0.2911863021177346,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,17,False
KRR,0.2613718088549102,{},3,1149,0.01,x264,random,1,T1,17,False
MR,0.32443181677179134,{},3,1149,0.01,x264,random,1,T1,17,False
RF,0.2828879145220761,{},3,1149,0.2,x264,random,1,T1,17,False
SVR,0.2915116828510485,{},3,1149,0.01,x264,random,1,T1,17,False
CART,0.3349248158773234,{},3,1149,0.0,x264,random,1,T1,18,False
kNN,0.33532397129070124,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,18,False
KRR,0.3340396592794075,{},3,1149,0.01,x264,random,1,T1,18,False
MR,0.33526164942933506,{},3,1149,0.01,x264,random,1,T1,18,False
RF,0.3340131734048643,{},3,1149,0.2,x264,random,1,T1,18,False
SVR,0.33627366091273614,{},3,1149,0.0,x264,random,1,T1,18,False
CART,0.21563057837776312,{},3,1149,0.0,x264,random,1,T1,19,False
kNN,0.2651797078082129,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,19,False
KRR,0.25309732274582647,{},3,1149,0.01,x264,random,1,T1,19,False
MR,0.31527237536513886,{},3,1149,0.01,x264,random,1,T1,19,False
RF,0.24790829265153677,{},3,1149,0.2,x264,random,1,T1,19,False
SVR,0.29270082196895664,{},3,1149,0.01,x264,random,1,T1,19,False
CART,0.33441621315336845,{},3,1149,0.0,x264,random,1,T1,20,False
kNN,0.30503609619591016,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,20,False
KRR,0.2957353538844258,{},3,1149,0.01,x264,random,1,T1,20,False
MR,0.3202947656427137,{},3,1149,0.01,x264,random,1,T1,20,False
RF,0.2874309820067725,{},3,1149,0.2,x264,random,1,T1,20,False
SVR,0.3142740777528901,{},3,1149,0.01,x264,random,1,T1,20,False
CART,0.13702355482250425,{},3,1149,0.0,x264,random,1,T1,21,False
kNN,0.29936831734411634,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,21,False
KRR,0.2543563470463599,{},3,1149,0.01,x264,random,1,T1,21,False
MR,0.31981880203852503,{},3,1149,0.01,x264,random,1,T1,21,False
RF,0.270982161927451,{},3,1149,0.2,x264,random,1,T1,21,False
SVR,0.2972219426825082,{},3,1149,0.01,x264,random,1,T1,21,False
CART,0.36873186147743425,{},3,1149,0.0,x264,random,1,T1,22,False
kNN,0.2897988479313622,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,22,False
KRR,0.26473878710945276,{},3,1149,0.01,x264,random,1,T1,22,False
MR,0.3202470971027174,{},3,1149,0.01,x264,random,1,T1,22,False
RF,0.29116977541892,{},3,1149,0.2,x264,random,1,T1,22,False
SVR,0.3019942494930412,{},3,1149,0.01,x264,random,1,T1,22,False
CART,0.24053307448377506,{},3,1149,0.0,x264,random,1,T1,23,False
kNN,0.2810592202177631,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,23,False
KRR,0.2805532197588345,{},3,1149,0.01,x264,random,1,T1,23,False
MR,0.31680047707828146,{},3,1149,0.01,x264,random,1,T1,23,False
RF,0.2937639734632381,{},3,1149,0.2,x264,random,1,T1,23,False
SVR,0.29967727711164976,{},3,1149,0.01,x264,random,1,T1,23,False
CART,0.24045200415062562,{},3,1149,0.0,x264,random,1,T1,24,False
kNN,0.2324704777368485,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,24,False
KRR,0.222166099958279,{},3,1149,0.01,x264,random,1,T1,24,False
MR,0.32391575368121983,{},3,1149,0.01,x264,random,1,T1,24,False
RF,0.24480621589015542,{},3,1149,0.2,x264,random,1,T1,24,False
SVR,0.27544594379826104,{},3,1149,0.01,x264,random,1,T1,24,False
CART,0.3443057411679137,{},3,1149,0.0,x264,random,1,T1,25,False
kNN,0.2795281434959211,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,25,False
KRR,0.27280681815210056,{},3,1149,0.01,x264,random,1,T1,25,False
MR,0.31558374626023283,{},3,1149,0.01,x264,random,1,T1,25,False
RF,0.28039275276667275,{},3,1149,0.2,x264,random,1,T1,25,False
SVR,0.30098024821669517,{},3,1149,0.01,x264,random,1,T1,25,False
CART,0.6358839789418539,{},3,1149,0.0,x264,random,1,T1,26,False
kNN,0.43706211198181827,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,26,False
KRR,0.5240345743143063,{},3,1149,0.01,x264,random,1,T1,26,False
MR,0.4905559435606867,{},3,1149,0.01,x264,random,1,T1,26,False
RF,0.4865913769031082,{},3,1149,0.2,x264,random,1,T1,26,False
SVR,0.49488414682012377,{},3,1149,0.01,x264,random,1,T1,26,False
CART,0.3347415544589405,{},3,1149,0.0,x264,random,1,T1,27,False
kNN,0.28095733263935735,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,27,False
KRR,0.27969788872531853,{},3,1149,0.01,x264,random,1,T1,27,False
MR,0.3166062641968596,{},3,1149,0.01,x264,random,1,T1,27,False
RF,0.2897139133138632,{},3,1149,0.2,x264,random,1,T1,27,False
SVR,0.30240158913320725,{},3,1149,0.01,x264,random,1,T1,27,False
CART,0.4949147652165823,{},3,1149,0.0,x264,random,1,T1,28,False
kNN,0.32896890276186985,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,28,False
KRR,0.2969747855499392,{},3,1149,0.01,x264,random,1,T1,28,False
MR,0.3353606443493231,{},3,1149,0.01,x264,random,1,T1,28,False
RF,0.30228403422771544,{},3,1149,0.2,x264,random,1,T1,28,False
SVR,0.3006340556536456,{},3,1149,0.01,x264,random,1,T1,28,False
CART,0.5665566836310426,{},3,1149,0.0,x264,random,1,T1,29,False
kNN,0.3470241908946689,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,29,False
KRR,0.28845094482663525,{},3,1149,0.01,x264,random,1,T1,29,False
MR,0.37059967022752466,{},3,1149,0.01,x264,random,1,T1,29,False
RF,0.2936082832627409,{},3,1149,0.2,x264,random,1,T1,29,False
SVR,0.3289540397377894,{},3,1149,0.01,x264,random,1,T1,29,False
CART,0.39287755992123713,{},3,1149,0.0,x264,random,1,T1,30,False
kNN,0.3515247480509161,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,30,False
KRR,0.32149731373674834,{},3,1149,0.01,x264,random,1,T1,30,False
MR,0.35426816267793243,{},3,1149,0.01,x264,random,1,T1,30,False
RF,0.32841901788450756,{},3,1149,0.2,x264,random,1,T1,30,False
SVR,0.35168578121036487,{},3,1149,0.0,x264,random,1,T1,30,False
CART,0.3490130177963722,{},3,1149,0.0,x264,random,1,T1,31,False
kNN,0.26622665082097524,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,31,False
KRR,0.26417837107166187,{},3,1149,0.01,x264,random,1,T1,31,False
MR,0.3157234563121369,{},3,1149,0.01,x264,random,1,T1,31,False
RF,0.2829656488125727,{},3,1149,0.2,x264,random,1,T1,31,False
SVR,0.2929342447451335,{},3,1149,0.01,x264,random,1,T1,31,False
CART,0.1578870343036041,{},3,1149,0.0,x264,random,1,T1,32,False
kNN,0.25031891635859327,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,32,False
KRR,0.2654522416776326,{},3,1149,0.01,x264,random,1,T1,32,False
MR,0.3165978267177545,{},3,1149,0.01,x264,random,1,T1,32,False
RF,0.261020968440634,{},3,1149,0.2,x264,random,1,T1,32,False
SVR,0.2853029435183052,{},3,1149,0.01,x264,random,1,T1,32,False
CART,0.36175271848086804,{},3,1149,0.0,x264,random,1,T1,33,False
kNN,0.3762850572026695,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,33,False
KRR,0.3813973899041598,{},3,1149,0.01,x264,random,1,T1,33,False
MR,0.38240724698420114,{},3,1149,0.01,x264,random,1,T1,33,False
RF,0.3772243518394329,{},3,1149,0.2,x264,random,1,T1,33,False
SVR,0.391049484785334,{},3,1149,0.01,x264,random,1,T1,33,False
CART,0.15006253259950392,{},3,1149,0.0,x264,random,1,T1,34,False
kNN,0.3136844558698733,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,34,False
KRR,0.27175657579018,{},3,1149,0.01,x264,random,1,T1,34,False
MR,0.3432418735855835,{},3,1149,0.01,x264,random,1,T1,34,False
RF,0.28542655570210057,{},3,1149,0.21,x264,random,1,T1,34,False
SVR,0.35098216661883236,{},3,1149,0.0,x264,random,1,T1,34,False
CART,0.47589662926076637,{},3,1149,0.0,x264,random,1,T1,35,False
kNN,0.3235324270071876,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,35,False
KRR,0.3102360235457668,{},3,1149,0.01,x264,random,1,T1,35,False
MR,0.38092401507016327,{},3,1149,0.01,x264,random,1,T1,35,False
RF,0.3192288359642036,{},3,1149,0.2,x264,random,1,T1,35,False
SVR,0.31893257051175417,{},3,1149,0.01,x264,random,1,T1,35,False
CART,0.5908616866427898,{},3,1149,0.0,x264,random,1,T1,36,False
kNN,0.3168115224749358,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,36,False
KRR,0.29510397683903483,{},3,1149,0.01,x264,random,1,T1,36,False
MR,0.34884207908187276,{},3,1149,0.01,x264,random,1,T1,36,False
RF,0.3222813309921264,{},3,1149,0.2,x264,random,1,T1,36,False
SVR,0.29962795447789775,{},3,1149,0.0,x264,random,1,T1,36,False
CART,0.5675043337901223,{},3,1149,0.0,x264,random,1,T1,37,False
kNN,0.49751051930757617,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,37,False
KRR,0.4684307319922284,{},3,1149,0.01,x264,random,1,T1,37,False
MR,0.5042884789153318,{},3,1149,0.01,x264,random,1,T1,37,False
RF,0.5300734334312552,{},3,1149,0.2,x264,random,1,T1,37,False
SVR,0.45267114777355305,{},3,1149,0.01,x264,random,1,T1,37,False
CART,0.24908597033463517,{},3,1149,0.0,x264,random,1,T1,38,False
kNN,0.27051167314558544,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,38,False
KRR,0.26072995921553843,{},3,1149,0.01,x264,random,1,T1,38,False
MR,0.3170454659400258,{},3,1149,0.01,x264,random,1,T1,38,False
RF,0.260781678325247,{},3,1149,0.2,x264,random,1,T1,38,False
SVR,0.2999656691319735,{},3,1149,0.01,x264,random,1,T1,38,False
CART,0.3802971283614097,{},3,1149,0.0,x264,random,1,T1,39,False
kNN,0.3059456195750309,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,39,False
KRR,0.27840677549123904,{},3,1149,0.01,x264,random,1,T1,39,False
MR,0.32973168546827797,{},3,1149,0.01,x264,random,1,T1,39,False
RF,0.31959424931215025,{},3,1149,0.2,x264,random,1,T1,39,False
SVR,0.30497909285349944,{},3,1149,0.01,x264,random,1,T1,39,False
CART,0.5641090138529893,{},3,1149,0.0,x264,random,1,T1,40,False
kNN,0.3510594644494339,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,40,False
KRR,0.2741729311771715,{},3,1149,0.01,x264,random,1,T1,40,False
MR,0.37981724495026636,{},3,1149,0.01,x264,random,1,T1,40,False
RF,0.2758188007802744,{},3,1149,0.2,x264,random,1,T1,40,False
SVR,0.296419590652771,{},3,1149,0.01,x264,random,1,T1,40,False
CART,0.14082751931032458,{},3,1149,0.0,x264,random,1,T1,41,False
kNN,0.24411599989337046,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,41,False
KRR,0.23798683411922406,{},3,1149,0.01,x264,random,1,T1,41,False
MR,0.31529941732946803,{},3,1149,0.01,x264,random,1,T1,41,False
RF,0.22568540148813976,{},3,1149,0.2,x264,random,1,T1,41,False
SVR,0.28976920886528523,{},3,1149,0.01,x264,random,1,T1,41,False
CART,0.37265640191521454,{},3,1149,0.0,x264,random,1,T1,42,False
kNN,0.32389351806133126,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,42,False
KRR,0.29149358047632057,{},3,1149,0.01,x264,random,1,T1,42,False
MR,0.34487164963400446,{},3,1149,0.01,x264,random,1,T1,42,False
RF,0.2994327110798653,{},3,1149,0.2,x264,random,1,T1,42,False
SVR,0.33706077756747316,{},3,1149,0.0,x264,random,1,T1,42,False
CART,0.3782959121350889,{},3,1149,0.0,x264,random,1,T1,43,False
kNN,0.30998067379791167,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,43,False
KRR,0.29440871875190655,{},3,1149,0.01,x264,random,1,T1,43,False
MR,0.3434170587461925,{},3,1149,0.01,x264,random,1,T1,43,False
RF,0.28021870863350457,{},3,1149,0.2,x264,random,1,T1,43,False
SVR,0.34398268244360336,{},3,1149,0.01,x264,random,1,T1,43,False
CART,0.428784402195334,{},3,1149,0.0,x264,random,1,T1,44,False
kNN,0.38587222267996774,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,44,False
KRR,0.39156739714401595,{},3,1149,0.01,x264,random,1,T1,44,False
MR,0.39603905954919427,{},3,1149,0.01,x264,random,1,T1,44,False
RF,0.37695342045494523,{},3,1149,0.2,x264,random,1,T1,44,False
SVR,0.3776997268040688,{},3,1149,0.01,x264,random,1,T1,44,False
CART,0.1720687065363792,{},3,1149,0.0,x264,random,1,T1,45,False
kNN,0.27819113719850963,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,45,False
KRR,0.28173879795279694,{},3,1149,0.01,x264,random,1,T1,45,False
MR,0.31653455531493735,{},3,1149,0.01,x264,random,1,T1,45,False
RF,0.26781713861572937,{},3,1149,0.2,x264,random,1,T1,45,False
SVR,0.3022470454655123,{},3,1149,0.01,x264,random,1,T1,45,False
CART,0.4481585011052807,{},3,1149,0.0,x264,random,1,T1,46,False
kNN,0.3569470012036459,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,46,False
KRR,0.33844479511057746,{},3,1149,0.01,x264,random,1,T1,46,False
MR,0.3524886078961371,{},3,1149,0.01,x264,random,1,T1,46,False
RF,0.3427010571770846,{},3,1149,0.2,x264,random,1,T1,46,False
SVR,0.3345261814346905,{},3,1149,0.01,x264,random,1,T1,46,False
CART,0.2688155680093539,{},3,1149,0.0,x264,random,1,T1,47,False
kNN,0.39969410402608585,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,47,False
KRR,0.3415467876364876,{},3,1149,0.01,x264,random,1,T1,47,False
MR,0.3932646962670946,{},3,1149,0.01,x264,random,1,T1,47,False
RF,0.311677634631698,{},3,1149,0.22,x264,random,1,T1,47,False
SVR,0.304053574332658,{},3,1149,0.01,x264,random,1,T1,47,False
CART,0.5023420343144502,{},3,1149,0.0,x264,random,1,T1,48,False
kNN,0.4031100063815732,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,48,False
KRR,0.36109125636142786,{},3,1149,0.01,x264,random,1,T1,48,False
MR,0.4542421999227664,{},3,1149,0.01,x264,random,1,T1,48,False
RF,0.3447246705838538,{},3,1149,0.22,x264,random,1,T1,48,False
SVR,0.47819616687575106,{},3,1149,0.01,x264,random,1,T1,48,False
CART,0.3558876906887761,{},3,1149,0.0,x264,random,1,T1,49,False
kNN,0.282441408588597,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,49,False
KRR,0.27042245581690283,{},3,1149,0.01,x264,random,1,T1,49,False
MR,0.31558037560663266,{},3,1149,0.01,x264,random,1,T1,49,False
RF,0.2835001852652077,{},3,1149,0.22,x264,random,1,T1,49,False
SVR,0.2984417179375009,{},3,1149,0.01,x264,random,1,T1,49,False
CART,0.25989554789819186,{},3,1149,0.0,x264,random,1,T1,50,False
kNN,0.2617827193007958,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,50,False
KRR,0.23055907527843802,{},3,1149,0.01,x264,random,1,T1,50,False
MR,0.31607844029009524,{},3,1149,0.01,x264,random,1,T1,50,False
RF,0.2422239065148764,{},3,1149,0.22,x264,random,1,T1,50,False
SVR,0.297380554578695,{},3,1149,0.01,x264,random,1,T1,50,False
CART,0.21279935940542521,{},3,1149,0.0,x264,random,1,T1,51,False
kNN,0.3551300005443125,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,51,False
KRR,0.3255157886079877,{},3,1149,0.01,x264,random,1,T1,51,False
MR,0.39444135242364886,{},3,1149,0.01,x264,random,1,T1,51,False
RF,0.3097792238420635,{},3,1149,0.21,x264,random,1,T1,51,False
SVR,0.3957619947700567,{},3,1149,0.01,x264,random,1,T1,51,False
CART,0.353951318762801,{},3,1149,0.0,x264,random,1,T1,52,False
kNN,0.31088115614690154,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,52,False
KRR,0.2946323722254433,{},3,1149,0.01,x264,random,1,T1,52,False
MR,0.32242431800846405,{},3,1149,0.01,x264,random,1,T1,52,False
RF,0.3002553276824696,{},3,1149,0.2,x264,random,1,T1,52,False
SVR,0.31091340137468465,{},3,1149,0.01,x264,random,1,T1,52,False
CART,0.71908362670428,{},3,1149,0.0,x264,random,1,T1,53,False
kNN,0.6405440245465626,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,53,False
KRR,0.6098171816943065,{},3,1149,0.01,x264,random,1,T1,53,False
MR,0.6389578472418166,{},3,1149,0.01,x264,random,1,T1,53,False
RF,0.6675123074386757,{},3,1149,0.23,x264,random,1,T1,53,False
SVR,0.5821640316785212,{},3,1149,0.01,x264,random,1,T1,53,False
CART,0.869312344834601,{},3,1149,0.0,x264,random,1,T1,54,False
kNN,0.8059890232941461,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,54,False
KRR,0.7611880755668259,{},3,1149,0.01,x264,random,1,T1,54,False
MR,0.8131173268547753,{},3,1149,0.01,x264,random,1,T1,54,False
RF,0.8167615363063707,{},3,1149,0.21,x264,random,1,T1,54,False
SVR,0.7652322665725549,{},3,1149,0.01,x264,random,1,T1,54,False
CART,0.14276796874654687,{},3,1149,0.0,x264,random,1,T1,55,False
kNN,0.2645897742274898,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,55,False
KRR,0.2668606681060547,{},3,1149,0.01,x264,random,1,T1,55,False
MR,0.31496160079144264,{},3,1149,0.01,x264,random,1,T1,55,False
RF,0.22773015114218323,{},3,1149,0.2,x264,random,1,T1,55,False
SVR,0.2931185551847184,{},3,1149,0.01,x264,random,1,T1,55,False
CART,0.6009049133661774,{},3,1149,0.0,x264,random,1,T1,56,False
kNN,0.32290667899467945,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,56,False
KRR,0.2890566002399244,{},3,1149,0.01,x264,random,1,T1,56,False
MR,0.3671498956079949,{},3,1149,0.01,x264,random,1,T1,56,False
RF,0.3156897182417069,{},3,1149,0.2,x264,random,1,T1,56,False
SVR,0.2873009877427026,{},3,1149,0.01,x264,random,1,T1,56,False
CART,0.4156886038719686,{},3,1149,0.0,x264,random,1,T1,57,False
kNN,0.377264004182654,"{""n_neighbors"": 2}",3,1149,0.0,x264,random,1,T1,57,False
KRR,0.3642643781575208,{},3,1149,0.01,x264,random,1,T1,57,False
MR,0.3710907303594575,{},3,1149,0.01,x264,random,1,T1,57,False
RF,0.3484945760549901,{},3,1149,0.2,x264,random,1,T1,57,False
SVR,0.3507724785712836,{},3,1149,0.01,x264,random,1,T1,57,False
CART,0.3526488182650354,{},3,1149,0.0,x264,random,1,T1,58,False
