technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.0360519139142648,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",2160,213840,0.07,VP9,random,2,Prop0.01,1,True
kNN,1.8852314972835496,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2160,213840,26.23,VP9,random,2,Prop0.01,1,True
KRR,0.2768145135702022,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",2160,213840,15.02,VP9,random,2,Prop0.01,1,True
MR,0.4091520658998878,"{""lasso__regressor__alpha"": 0.01}",2160,213840,6.98,VP9,random,2,Prop0.01,1,True
RF,0.0315936408812436,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",2160,213840,0.69,VP9,random,2,Prop0.01,1,True
SVR,0.5570894363419704,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2160,213840,17.29,VP9,random,2,Prop0.01,1,True
CART,0.034230936157706,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",2160,213840,0.07,VP9,random,2,Prop0.01,2,True
kNN,2.038089264256081,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2160,213840,25.5,VP9,random,2,Prop0.01,2,True
KRR,0.2762941243600545,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",2160,213840,15.25,VP9,random,2,Prop0.01,2,True
MR,0.3958966288920401,"{""lasso__regressor__alpha"": 0.01}",2160,213840,7.18,VP9,random,2,Prop0.01,2,True
RF,0.029849547291521,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",2160,213840,0.71,VP9,random,2,Prop0.01,2,True
SVR,0.5412729451903783,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2160,213840,18.1,VP9,random,2,Prop0.01,2,True
CART,0.0356663837004888,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",2160,213840,0.06,VP9,random,2,Prop0.01,3,True
kNN,1.9404288341866556,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2160,213840,26.17,VP9,random,2,Prop0.01,3,True
KRR,0.2765342293353708,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",2160,213840,15.0,VP9,random,2,Prop0.01,3,True
MR,0.4005644052930602,"{""lasso__regressor__alpha"": 0.01}",2160,213840,6.94,VP9,random,2,Prop0.01,3,True
RF,0.0320792342171992,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",2160,213840,0.69,VP9,random,2,Prop0.01,3,True
SVR,0.5317261749863227,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2160,213840,17.21,VP9,random,2,Prop0.01,3,True
CART,0.0356410990798499,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",2160,213840,0.06,VP9,random,2,Prop0.01,4,True
kNN,1.9667611941610208,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2160,213840,25.5,VP9,random,2,Prop0.01,4,True
KRR,0.2843841062937307,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",2160,213840,15.28,VP9,random,2,Prop0.01,4,True
MR,0.3835984970828353,"{""lasso__regressor__alpha"": 0.01}",2160,213840,7.23,VP9,random,2,Prop0.01,4,True
RF,0.0305237156789296,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",2160,213840,0.7,VP9,random,2,Prop0.01,4,True
SVR,0.5198583093297434,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2160,213840,17.13,VP9,random,2,Prop0.01,4,True
CART,0.036626744022709,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",2160,213840,0.06,VP9,random,2,Prop0.01,5,True
kNN,1.861991977839188,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2160,213840,25.34,VP9,random,2,Prop0.01,5,True
KRR,0.2715858112366968,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",2160,213840,15.16,VP9,random,2,Prop0.01,5,True
MR,0.4012501217317156,"{""lasso__regressor__alpha"": 0.01}",2160,213840,6.93,VP9,random,2,Prop0.01,5,True
RF,0.0323989080632898,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",2160,213840,0.7,VP9,random,2,Prop0.01,5,True
SVR,0.5217204854460332,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2160,213840,17.93,VP9,random,2,Prop0.01,5,True
CART,0.0356223792868442,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",2160,213840,0.06,VP9,random,2,Prop0.01,6,True
kNN,2.036954527477266,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2160,213840,26.3,VP9,random,2,Prop0.01,6,True
KRR,0.2762475677483346,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",2160,213840,15.72,VP9,random,2,Prop0.01,6,True
MR,0.3809165814553537,"{""lasso__regressor__alpha"": 0.01}",2160,213840,7.21,VP9,random,2,Prop0.01,6,True
RF,0.0313611731990021,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",2160,213840,0.7,VP9,random,2,Prop0.01,6,True
SVR,0.5247157022811885,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2160,213840,17.21,VP9,random,2,Prop0.01,6,True
CART,0.0369087706784391,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",2160,213840,0.06,VP9,random,2,Prop0.01,7,True
kNN,2.056739015644031,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2160,213840,25.98,VP9,random,2,Prop0.01,7,True
KRR,0.28062779924895,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",2160,213840,14.56,VP9,random,2,Prop0.01,7,True
MR,0.3948721030443397,"{""lasso__regressor__alpha"": 0.01}",2160,213840,6.76,VP9,random,2,Prop0.01,7,True
RF,0.0315569977007932,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",2160,213840,0.7,VP9,random,2,Prop0.01,7,True
SVR,0.5372601826944257,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2160,213840,18.1,VP9,random,2,Prop0.01,7,True
CART,0.0360752058158152,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",2160,213840,0.06,VP9,random,2,Prop0.01,8,True
kNN,2.202460865968864,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2160,213840,25.57,VP9,random,2,Prop0.01,8,True
KRR,0.2920765897796349,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",2160,213840,15.65,VP9,random,2,Prop0.01,8,True
MR,0.3911028431235203,"{""lasso__regressor__alpha"": 0.01}",2160,213840,7.22,VP9,random,2,Prop0.01,8,True
RF,0.0321044769718512,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",2160,213840,0.72,VP9,random,2,Prop0.01,8,True
SVR,0.5849644230509181,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2160,213840,17.68,VP9,random,2,Prop0.01,8,True
CART,0.0359754198310534,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",2160,213840,0.06,VP9,random,2,Prop0.01,9,True
kNN,1.88020404108748,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2160,213840,25.27,VP9,random,2,Prop0.01,9,True
KRR,0.2762589624694666,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",2160,213840,15.14,VP9,random,2,Prop0.01,9,True
MR,0.4172575854322714,"{""lasso__regressor__alpha"": 0.01}",2160,213840,6.86,VP9,random,2,Prop0.01,9,True
RF,0.0316390649413505,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",2160,213840,0.72,VP9,random,2,Prop0.01,9,True
SVR,0.519827961742827,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2160,213840,17.62,VP9,random,2,Prop0.01,9,True
CART,0.0359277922894332,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",2160,213840,0.06,VP9,random,2,Prop0.01,10,True
kNN,2.032356210535062,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2160,213840,25.88,VP9,random,2,Prop0.01,10,True
KRR,0.2961469988275888,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",2160,213840,14.46,VP9,random,2,Prop0.01,10,True
MR,0.3951660790230605,"{""lasso__regressor__alpha"": 0.01}",2160,213840,6.72,VP9,random,2,Prop0.01,10,True
RF,0.0310253523424229,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",2160,213840,0.71,VP9,random,2,Prop0.01,10,True
SVR,0.5656637132462874,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2160,213840,18.07,VP9,random,2,Prop0.01,10,True
CART,0.0369672718946779,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",2160,213840,0.06,VP9,random,2,Prop0.01,11,True
kNN,1.8801701841521423,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2160,213840,26.3,VP9,random,2,Prop0.01,11,True
KRR,0.2650431695664298,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",2160,213840,15.15,VP9,random,2,Prop0.01,11,True
MR,0.3862490136442127,"{""lasso__regressor__alpha"": 0.01}",2160,213840,6.98,VP9,random,2,Prop0.01,11,True
RF,0.0320760680229466,"{""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 20}",2160,213840,0.69,VP9,random,2,Prop0.01,11,True
SVR,0.5313625547192076,"{""regressor__tol"": 0.05, ""regressor__shrinking"": true, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 1.0, ""regressor__C"": 5.0}",2160,213840,17.95,VP9,random,2,Prop0.01,11,True
CART,0.0346043466371108,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""random""}",2160,213840,0.06,VP9,random,2,Prop0.01,12,True
kNN,1.958814265547242,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""distance""}",2160,213840,25.54,VP9,random,2,Prop0.01,12,True
KRR,0.30041965681387,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",2160,213840,15.25,VP9,random,2,Prop0.01,12,True
